Label,Pred,Avg_Score,Score_P1,Score_P2,Score_P3,Score_P4,Score_P5
0,0,-0.45975520305580764,-0.5552424192428589,-1.9017915725708008,0.0,0.0,-0.24088850617408752
0,0,-0.422595051189543,-0.0012005118187516928,0.0,0.0,-1.2772256135940552,-0.0016779090510681272
0,0,-0.491977761669456,-2.8391712476150133e-05,0.0,-1.1021301746368408,-1.7561262845993042,0.0
0,0,-0.49720427412916973,-8.514948746096707e-09,-1.1197903156280518,-1.7406924962997437,0.0,0.0
0,0,-0.48024653879504625,-0.24356678128242493,-1.830809473991394,0.0,0.0,-0.23499301075935364
0,0,-0.4221023052981866,-0.001530374400317669,0.0,0.0,-1.2405482530593872,-0.0022380331065505743
0,0,-0.4819024183174144,-2.4987004508147947e-05,0.0,-1.050330400466919,-1.7247514724731445,0.0
0,0,-0.4783532817682651,-3.405979143167315e-08,-1.067297101020813,-1.7022593021392822,0.0,0.0
0,0,-0.44970243435029733,-0.17129845917224884,-1.846815824508667,0.0,0.0,-0.12609735131263733
0,0,-0.40710033013162067,-0.001530374400317669,0.0,0.0,-1.2405482530593872,-0.0022380331065505743
0,0,-0.46833193810675333,-2.4987004508147947e-05,0.0,-1.050330400466919,-1.7247514724731445,0.0
0,0,-0.4681099211977659,-3.405979143167315e-08,-1.067297101020813,-1.7022593021392822,0.0,0.0
0,0,-0.4563002787125563,-0.33564049005508423,-1.8099685907363892,0.0,0.0,-0.328706294298172
0,0,-0.4218805892314097,-0.0013562217354774475,0.0,0.0,-1.2805005311965942,-0.0018626450328156352
0,0,-0.48758827381705966,-1.8824073777068406e-05,0.0,-1.0914921760559082,-1.7954977750778198,0.0
0,0,-0.49232880816125313,-8.514944482840292e-08,-1.1054537296295166,-1.7881664037704468,0.0,0.0
0,0,-0.48878781525413795,-0.31264111399650574,-1.9269514083862305,0.0,0.0,-0.44143909215927124
0,0,-0.45004374837032807,-0.0015624630032107234,0.0,0.0,-1.5003385543823242,-0.0038126856088638306
0,0,-0.5226542393743439,-2.7829948521684855e-05,0.0,-1.3002809286117554,-1.7986729145050049,0.0
0,0,-0.5308919358486663,-1.2772413526818127e-07,-1.3167517185211182,-1.7761993408203125,0.0,0.0
0,0,-0.534609368041062,-0.3797192871570587,-1.925553321838379,0.0,0.0,-0.6812834143638611
0,0,-0.48682255709347977,-0.001532551134005189,0.0,0.0,-1.4824650287628174,-0.002363760955631733
0,0,-0.5521709370921659,-2.8323620426817797e-05,0.0,-1.3038901090621948,-1.8355047702789307,0.0
0,0,-0.5532582227595138,-9.366438291635859e-08,-1.326135277748108,-1.8000284433364868,0.0,0.0
0,0,-0.5466407943545736,-0.4638700783252716,-1.8896760940551758,0.0,0.0,-0.573969304561615
0,0,-0.5003593074372865,-0.0013665477745234966,0.0,0.0,-1.8261107206344604,-0.002041582018136978
0,0,-0.5784573484139063,-7.914516754681244e-05,0.0,-1.6096948385238647,-1.829038381576538,0.0
0,0,-0.5898410817067289,-5.960462345910855e-08,-1.6336637735366821,-1.790352702140808,0.0,0.0
0,0,-0.5887421375876866,-0.9847331047058105,-1.877172827720642,0.0,0.0,-0.23678427934646606
0,0,-0.5212326576319164,-0.0017163142329081893,0.0,0.0,-1.2358620166778564,-0.0022001471370458603
0,0,-0.5623848306717981,-2.9166261811042204e-05,0.0,-1.05307137966156,-1.8052226305007935,0.0
0,0,-0.5390664000270124,-6.811956154706422e-08,-1.0728471279144287,-1.7830044031143188,0.0,0.0
0,0,-0.5094803876635796,-0.23267316818237305,-1.8778239488601685,0.0,0.0,-0.5738691091537476
0,0,-0.43774610192712304,-0.002130201319232583,0.0,0.0,-1.2998493909835815,-0.00335347605869174
0,0,-0.5061679519784319,-1.6406424037995748e-05,0.0,-1.1098911762237549,-1.8404171466827393,0.0
0,0,-0.5099564496645725,-2.554484446193328e-08,-1.1260082721710205,-1.8270273208618164,0.0,0.0
0,0,-0.5025111944020627,-0.5653788447380066,-1.876760721206665,0.0,0.0,-0.22758065164089203
0,0,-0.44429119722702487,-0.0013306878972798586,0.0,0.0,-1.2252284288406372,-0.002307180082425475
0,0,-0.5039898250827118,-9.609465632820502e-05,0.0,-1.0460989475250244,-1.7516037225723267,0.0
0,0,-0.49819260417862044,-3.405979143167315e-08,-1.0631000995635986,-1.7422940731048584,0.0,0.0
0,0,-0.4731248247781016,-0.03629107400774956,-1.800280213356018,0.0,0.0,-0.489769846200943
0,0,-0.41720384334858435,-0.002437559189274907,0.0,0.0,-1.265733003616333,-0.0035251190420240164
0,0,-0.4784576311539106,-3.2664393074810505e-05,0.0,-1.106993556022644,-1.6531847715377808,0.0
0,0,-0.47717620472224037,-5.960462345910855e-08,-1.1228529214859009,-1.642910122871399,0.0,0.0
0,0,-0.44476720534730596,-0.26143497228622437,-1.6657180786132812,0.0,0.0,-0.0680161714553833
0,0,-0.4035130982054387,-0.0011384666431695223,0.0,0.0,-1.2914209365844727,-0.0024290517903864384
0,0,-0.46461988307782925,-5.47386625839863e-05,0.0,-1.1076070070266724,-1.6917035579681396,0.0
0,0,-0.46592389574322113,-3.405979143167315e-08,-1.1269851922988892,-1.6658260822296143,0.0,0.0
0,0,-0.42900249904069393,-0.12564478814601898,-1.655811071395874,0.0,0.0,-0.06127232685685158
0,0,-0.40118194483734015,-0.0010707206092774868,0.0,0.0,-1.2966872453689575,-0.001897401292808354
0,0,-0.46410601563741266,-5.526618042495102e-05,0.0,-1.1233477592468262,-1.7446871995925903,0.0
0,0,-0.4669938274560258,-2.554484446193328e-08,-1.141743779182434,-1.7298167943954468,0.0,0.0
0,0,-0.43578909969564295,-0.09597472101449966,-1.7369756698608398,0.0,0.0,-0.1797427237033844
0,0,-0.41607795864950636,-0.0011153232771903276,0.0,0.0,-1.3462456464767456,-0.0025886904913932085
0,0,-0.47879865910388064,-4.7880537749733776e-05,0.0,-1.1608915328979492,-1.7067334651947021,0.0
0,0,-0.47918606801145575,-1.7029897492193413e-08,-1.1782643795013428,-1.6995110511779785,0.0,0.0
0,0,-0.4484379857823866,-0.19971245527267456,-1.6935665607452393,0.0,0.0,-0.20957952737808228
0,0,-0.41697899897104673,-0.0012505799531936646,0.0,0.0,-1.222949743270874,-0.0020181210711598396
0,0,-0.46926257809553373,-3.8000624044798315e-05,0.0,-1.0268661975860596,-1.6301349401474,0.0
0,0,-0.46107131438072013,-1.7029897492193413e-08,-1.042876124382019,-1.6200151443481445,0.0,0.0
0,0,-0.4255744276249812,-0.06750070303678513,-1.626356601715088,0.0,0.0,-0.2964959740638733
0,0,-0.3961575311197,-0.001129815587773919,0.0,0.0,-1.364115834236145,-0.0021904809400439262
0,0,-0.46145560955325227,-8.528588659828529e-05,0.0,-1.1744478940963745,-1.684137225151062,0.0
0,0,-0.46969576783432493,-2.554484446193328e-08,-1.1920441389083862,-1.6709989309310913,0.0,0.0
0,0,-0.44048674880348154,-0.2279142439365387,-1.5981934070587158,0.0,0.0,-0.10655815899372101
0,0,-0.4102432469796204,-0.0008414743351750076,0.0,0.0,-1.2316941022872925,-0.001730156596750021
0,0,-0.45954306856026406,-8.161172445397824e-05,0.0,-1.0485515594482422,-1.5512984991073608,0.0
0,0,-0.448638083058093,-2.554484446193328e-08,-1.0672763586044312,-1.518769383430481,0.0,0.0
0,0,-0.40783235911421245,-0.05744694545865059,-1.489108681678772,0.0,0.0,-0.2963443696498871
0,0,-0.3909437864334485,-0.0010581385577097535,0.0,0.0,-1.5066323280334473,-0.0027610263787209988
0,0,-0.45371402512605885,-5.037370647187345e-05,0.0,-1.3318344354629517,-1.4716368913650513,0.0
0,0,-0.4619341382935813,-3.405979143167315e-08,-1.3484340906143188,-1.4570003747940063,0.0,0.0
0,0,-0.44040879421129403,-0.5396628379821777,-1.4168168306350708,0.0,0.0,-0.09143249690532684
0,0,-0.4140482338979612,-0.0008007059223018587,0.0,0.0,-1.1810588836669922,-0.002026399364694953
0,0,-0.4509931013572034,-0.00013753720850218087,0.0,-1.011768102645874,-1.4221675395965576,0.0
0,0,-0.43644952821137795,-2.554484446193328e-08,-1.0324246883392334,-1.4075076580047607,0.0,0.0
0,0,-0.4097963395740535,-0.10478085279464722,-1.4214355945587158,0.0,0.0,-0.6128883361816406
0,0,-0.39577792379797205,-0.000772148254327476,0.0,0.0,-1.6952521800994873,-0.001427442766726017
0,0,-0.46707925367019365,-0.00020958571985829622,0.0,-1.5182313919067383,-1.4479782581329346,0.0
0,0,-0.4873011667217355,-3.405979143167315e-08,-1.5258889198303223,-1.4137320518493652,0.0,0.0
0,0,-0.4806943281888792,-0.714654803276062,-1.4477779865264893,0.0,0.0,-0.11232861876487732
0,0,-0.4409279612600633,-0.0023605781607329845,0.0,0.0,-1.1378532648086548,-0.0047317673452198505
0,0,-0.47274705978900355,-0.0001822851481847465,0.0,-0.984946608543396,-1.5078003406524658,0.0
0,0,-0.4532894913975164,-2.128734450934644e-07,-0.9989672303199768,-1.4810125827789307,0.0,0.0
0,0,-0.40130196272427654,-0.04295041412115097,-1.5517475605010986,0.0,0.0,-0.045234814286231995
0,0,-0.356602528244578,-0.0029379206243902445,0.0,0.0,-1.146004319190979,-0.008333306759595871
0,0,-0.4111901234707629,-9.231050353264436e-05,0.0,-0.974955677986145,-1.5345875024795532,0.0
0,0,-0.4111849107342468,-5.10896818184392e-08,-0.9910759329795837,-1.5017229318618774,0.0,0.0
0,0,-0.3776705371124879,-0.06565450131893158,-1.5543007850646973,0.0,0.0,-0.02216539904475212
0,0,-0.3583642474191472,-0.0029379206243902445,0.0,0.0,-1.146004319190979,-0.008333306759595871
0,0,-0.4124586451949178,-9.231050353264436e-05,0.0,-0.974955677986145,-1.5345875024795532,0.0
0,0,-0.41178518219339433,-5.10896818184392e-08,-0.9910759329795837,-1.5017229318618774,0.0,0.0
0,0,-0.3883361231072084,-0.05707163363695145,-1.568464994430542,0.0,0.0,-0.28103581070899963
0,0,-0.3710237702869088,-0.001817786251194775,0.0,0.0,-1.2017561197280884,-0.005737958941608667
0,0,-0.42760862501533464,-8.190090011339635e-05,0.0,-1.0566855669021606,-1.5151294469833374,0.0
0,0,-0.42927228159312625,-5.10896818184392e-08,-1.0654851198196411,-1.4857417345046997,0.0,0.0
0,0,-0.40976693283408877,-0.30993255972862244,-1.605776309967041,0.0,0.0,-0.08945632725954056
0,0,-0.3793292401974647,-0.0021263326052576303,0.0,0.0,-1.1362055540084839,-0.00729823624715209
0,0,-0.43340404281849965,-9.068622603081167e-05,0.0,-0.9863921999931335,-1.5746990442276,0.0
0,0,-0.4321559156020074,-9.366438291635859e-08,-1.005185842514038,-1.5355077981948853,0.0,0.0
0,0,-0.4086570204762783,-0.21037565171718597,-1.6574499607086182,0.0,0.0,-0.09592891484498978
0,0,-0.375516043441933,-0.0027877402026206255,0.0,0.0,-1.1668177843093872,-0.007035246584564447
0,0,-0.43303276904018545,-0.00013156245404388756,0.0,-1.0101722478866577,-1.5732444524765015,0.0
0,0,-0.4333168004187863,-1.1069425909226993e-07,-1.024728536605835,-1.5435540676116943,0.0,0.0
0,0,-0.4033959358452419,-0.0574164018034935,-1.585047960281372,0.0,0.0,-0.1502077579498291
0,0,-0.37453850620301166,-0.0014098030515015125,0.0,0.0,-1.23752760887146,-0.003381374292075634
0,0,-0.427485963570566,-7.674656808376312e-05,0.0,-1.082696557044983,-1.4175539016723633,0.0
0,0,-0.42428955422180287,-2.384181954084852e-07,-1.1033306121826172,-1.4003071784973145,0.0,0.0
0,0,-0.43836365690453283,-0.08320286124944687,-1.458756685256958,0.0,0.0,-1.3781757354736328
0,0,-0.45595270542891997,-0.0015822063433006406,0.0,0.0,-2.2267022132873535,-0.0041139135137200356
0,0,-0.54285558165195,-8.349135896423832e-05,0.0,-2.0264244079589844,-1.3883827924728394,0.0
0,0,-0.5808318881052964,-5.960462345910855e-08,-2.074474811553955,-1.3752599954605103,0.0,0.0
0,0,-0.5972547570723681,-1.343138337135315,-1.4607133865356445,0.0,0.0,-0.11035802960395813
0,0,-0.5293073100983737,-0.0031438188161700964,0.0,0.0,-1.2116106748580933,-0.006694613955914974
0,0,-0.5381466593916401,-8.611935481894761e-05,0.0,-1.039113163948059,-1.4141827821731567,0.0
0,0,-0.49979027509115337,-6.811956154706422e-08,-1.0618711709976196,-1.394109845161438,0.0,0.0
0,0,-0.4735199165286847,-0.18446290493011475,-1.4072928428649902,0.0,0.0,-1.201220154762268
0,0,-0.43875514106251085,-0.004334006924182177,0.0,0.0,-2.005641460418701,-0.03511489927768707
0,0,-0.5187653600471911,-0.00012252715532667935,0.0,-1.830237865447998,-1.3913441896438599,0.0
0,0,-0.5503209922633984,-1.7029897492193413e-08,-1.8688710927963257,-1.3734017610549927,0.0,0.0
0,0,-0.5587630826725423,-1.2053261995315552,-1.4310991764068604,0.0,0.0,-0.03060796856880188
0,0,-0.4830867965078712,-0.002136466559022665,0.0,0.0,-0.8852940201759338,-0.013638261705636978
0,0,-0.4859217518558058,-8.590673678554595e-05,0.0,-0.738957405090332,-1.3769209384918213,0.0
0,0,-0.4422830498542833,-2.554484446193328e-08,-0.7622985243797302,-1.368438482284546,0.0,0.0
0,0,-0.37984069252702646,-0.03592150658369064,-1.4683204889297485,0.0,0.0,-0.1769719421863556
0,0,-0.31258943545948015,-0.0029893743339926004,0.0,0.0,-0.9576005339622498,-0.02516200952231884
0,0,-0.3682698905127053,-0.002231094753369689,0.0,-0.8165847659111023,-1.4742642641067505,0.0
0,0,-0.3751832336932415,-3.405979143167315e-08,-0.8354937434196472,-1.4533040523529053,0.0,0.0
0,0,-0.3516539371971569,-0.06149541214108467,-1.4408950805664062,0.0,0.0,-0.04011412709951401
0,0,-0.32044812962678887,-0.002136466559022665,0.0,0.0,-0.8852940201759338,-0.013638261705636978
0,0,-0.36565662292680395,-8.590673678554595e-05,0.0,-0.738957405090332,-1.3769209384918213,0.0
0,0,-0.35916289922431993,-2.554484446193328e-08,-0.7622985243797302,-1.368438482284546,0.0,0.0
0,0,-0.3282245192894643,-0.02469780296087265,-1.41779363155365,0.0,0.0,-0.0728468969464302
0,0,-0.31035689607112904,-0.0014637376880273223,0.0,0.0,-1.085736632347107,-0.00861366931349039
0,0,-0.37065554279917157,-0.00011679768795147538,0.0,-0.9592815041542053,-1.4491366147994995,0.0
0,0,-0.38183147366324927,-2.554484446193328e-08,-0.9685957431793213,-1.4267667531967163,0.0,0.0
0,0,-0.36356954378508266,-0.08326251059770584,-1.4688572883605957,0.0,0.0,-0.12206898629665375
0,0,-0.34678857210058955,-0.0014637376880273223,0.0,0.0,-1.085736632347107,-0.00861366931349039
0,0,-0.3992974071923108,-0.00011679768795147538,0.0,-0.9592815041542053,-1.4491366147994995,0.0
0,0,-0.39877051140347985,-2.554484446193328e-08,-0.9685957431793213,-1.4267667531967163,0.0,0.0
0,0,-0.3763952585818642,-0.2713874876499176,-1.5216410160064697,0.0,0.0,-0.04295269772410393
0,0,-0.34660965764396134,-0.002473774366080761,0.0,0.0,-0.9060894250869751,-0.020985562354326248
0,0,-0.39900864824211923,-9.265066182706505e-05,0.0,-0.7893530130386353,-1.6163431406021118,0.0
0,0,-0.3990699903519787,-1.7029897492193413e-08,-0.8101679682731628,-1.599900484085083,0.0,0.0
0,0,-0.379419457919014,-0.10885478556156158,-1.5485289096832275,0.0,0.0,-0.2467155158519745
0,0,-0.3533092007805159,-0.0018174637807533145,0.0,0.0,-1.1732317209243774,-0.008175588212907314
0,0,-0.4154237518915239,-0.0001175032666651532,0.0,-1.0187678337097168,-1.4635272026062012,0.0
0,0,-0.41876782554775505,-3.405979143167315e-08,-1.0366772413253784,-1.4527133703231812,0.0,0.0
0,0,-0.3965107945583125,-0.21963901817798615,-1.5277491807937622,0.0,0.0,-0.10625449568033218
0,0,-0.35806259401583274,-0.002882284577935934,0.0,0.0,-0.9245343208312988,-0.015477592125535011
0,0,-0.40408123320060013,-9.339049574919045e-05,0.0,-0.8124714493751526,-1.5211259126663208,0.0
0,0,-0.398294020473258,-2.554484446193328e-08,-0.8254423141479492,-1.5122898817062378,0.0,0.0
0,0,-0.3823808962184866,-0.1541214883327484,-1.5741796493530273,0.0,0.0,-0.3632614016532898
0,0,-0.35628997264745876,-0.0017537869280204177,0.0,0.0,-1.1915943622589111,-0.008021456189453602
0,0,-0.42199414793921636,-8.5481493442785e-05,0.0,-1.0356988906860352,-1.549714207649231,0.0
0,0,-0.4324449307737986,-1.1069425909226993e-07,-1.0511698722839355,-1.543790340423584,0.0,0.0
0,0,-0.4257828733059294,-0.3660537898540497,-1.6102819442749023,0.0,0.0,-0.194845050573349
0,0,-0.38131215167368715,-0.0016000717878341675,0.0,0.0,-0.9709323644638062,-0.007262062281370163
0,0,-0.43132005602811196,-6.197045877343044e-05,0.0,-0.8181752562522888,-1.63332998752594,0.0
0,0,-0.4266863572273548,-1.192091971802256e-07,-0.8411412239074707,-1.6285147666931152,0.0,0.0
0,0,-0.3982807383043071,-0.08548171818256378,-1.6650322675704956,0.0,0.0,-0.13430586457252502
0,0,-0.3506252868575354,-0.0016000717878341675,0.0,0.0,-0.9709323644638062,-0.007262062281370163
0,0,-0.40949619548569516,-6.197045877343044e-05,0.0,-0.8181752562522888,-1.63332998752594,0.0
0,0,-0.4102197513086064,-1.192091971802256e-07,-0.8411412239074707,-1.6285147666931152,0.0,0.0
0,0,-0.39881757051770883,-0.11622948944568634,-1.736303687095642,0.0,0.0,-0.33206841349601746
0,0,-0.37530550771479804,-0.020009038969874382,0.0,0.0,-1.1938832998275757,-0.08312594145536423
0,0,-0.4458790004209693,-0.0001075394538929686,0.0,-1.042229413986206,-1.7017948627471924,0.0
0,0,-0.4580752374935998,-7.918858955235919e-07,-1.0635355710983276,-1.6929367780685425,0.0,0.0
0,0,-0.4552524366188934,-0.4314066171646118,-1.8186488151550293,0.0,0.0,-0.1490306556224823
0,0,-0.4044590457208595,-0.0014712612610310316,0.0,0.0,-0.9098464846611023,-0.003449071664363146
0,0,-0.4587055503378995,-0.00012659870844800025,0.0,-0.7594678997993469,-1.8935863971710205,0.0
0,0,-0.4549059454831255,-2.0435849990008137e-07,-0.7866334319114685,-1.8625080585479736,0.0,0.0
0,0,-0.4238632014768715,-0.128664031624794,-1.8008922338485718,0.0,0.0,-0.05084827542304993
0,0,-0.36647861316823915,-0.012506230734288692,0.0,0.0,-0.895710825920105,-0.056254323571920395
0,0,-0.4262294051795667,-6.455671245930716e-05,0.0,-0.7477337121963501,-1.6607383489608765,0.0
0,0,-0.4173194515794914,-3.3208226568604005e-07,-0.7697553634643555,-1.66067636013031,0.0,0.0
0,0,-0.389103664935112,-0.039991505444049835,-1.8036415576934814,0.0,0.0,-0.10011396557092667
0,0,-0.34647815600271525,-0.0014712612610310316,0.0,0.0,-0.9098464846611023,-0.003449071664363146
0,0,-0.4140265366208153,-0.00012659870844800025,0.0,-0.7594678997993469,-1.8935863971710205,0.0
0,0,-0.42365073969874556,-2.0435849990008137e-07,-0.7866334319114685,-1.8625080585479736,0.0,0.0
0,0,-0.41187659952813344,-0.1645556390285492,-1.8368127346038818,0.0,0.0,-0.1347101777791977
0,0,-0.3736638424268509,-0.0022982361260801554,0.0,0.0,-0.9659315347671509,-0.020198330283164978
0,0,-0.44070038813422946,-0.0001609724131412804,0.0,-0.8270259499549866,-1.763493537902832,0.0
0,0,-0.4372040587527163,-8.514948746096707e-09,-0.8491498231887817,-1.7166228294372559,0.0,0.0
0,0,-0.4042014582531658,-0.0419921800494194,-1.722575306892395,0.0,0.0,-0.059509195387363434
0,0,-0.3582954402437564,-0.0022982361260801554,0.0,0.0,-0.9659315347671509,-0.020198330283164978
0,0,-0.422385534607539,-0.0001609724131412804,0.0,-0.8270259499549866,-1.763493537902832,0.0
0,0,-0.42138922264234,-8.514948746096707e-09,-0.8491498231887817,-1.7166228294372559,0.0,0.0
0,0,-0.4031381277816502,-0.15991714596748352,-1.8668341636657715,0.0,0.0,-0.08274397999048233
0,0,-0.3728490060644355,-0.03595590218901634,0.0,0.0,-0.9412074089050293,-0.08968532830476761
0,0,-0.4393059760305288,-5.234775380813517e-05,0.0,-0.7746284604072571,-1.8751715421676636,0.0
0,0,-0.4412109109536268,-1.7029897492193413e-08,-0.7903826832771301,-1.8479211330413818,0.0,0.0
0,0,-0.42607908421227203,-0.16742512583732605,-1.8325315713882446,0.0,0.0,-0.18752029538154602
0,0,-0.37621633172066377,-0.0032420398201793432,0.0,0.0,-0.8469329476356506,-0.012751489877700806
0,0,-0.43308320189158855,-0.0002604821347631514,0.0,-0.6986185312271118,-1.7896413803100586,0.0
0,0,-0.42577563438132116,-1.7029897492193413e-08,-0.7194146513938904,-1.7477484941482544,0.0,0.0
0,0,-0.4292932080700326,-0.12224987894296646,-2.0136594772338867,0.0,0.0,-0.5903338193893433
0,0,-0.4037288557960916,-0.06689144670963287,0.0,0.0,-1.3319731950759888,-0.14950354397296906
0,0,-0.501640606178719,-3.960907633882016e-05,0.0,-1.1964895725250244,-2.1141910552978516,0.0
0,0,-0.533678074422974,-1.7029897492193413e-08,-1.199150562286377,-2.090306520462036,0.0,0.0
0,0,-0.5352929847019756,-0.40121665596961975,-2.0416347980499268,0.0,0.0,-0.06468446552753448
0,0,-0.4645412328171575,-0.011408032849431038,0.0,0.0,-0.8864099979400635,-0.05963134765625
0,0,-0.5022782481930541,-4.0111179259838536e-05,0.0,-0.7122148275375366,-1.779538631439209,0.0
0,0,-0.46905656921733385,-2.554484446193328e-08,-0.7277662754058838,-1.752411961555481,0.0,0.0
0,0,-0.44032992640433255,-0.08540970087051392,-1.9628230333328247,0.0,0.0,-0.523058295249939
0,0,-0.3983688034854585,-0.007498859893530607,0.0,0.0,-1.3964226245880127,-0.05458636209368706
0,0,-0.488226917009264,-6.327210576273501e-05,0.0,-1.2213770151138306,-1.982461929321289,0.0
0,0,-0.51637615849846,-3.405979143167315e-08,-1.232987403869629,-1.962537169456482,0.0,0.0
0,0,-0.5155808747551467,-0.35248810052871704,-1.9827947616577148,0.0,0.0,-0.1250133067369461
0,0,-0.45228962581521526,-0.01494606677442789,0.0,0.0,-0.9138956665992737,-0.0601680725812912
0,0,-0.49722333632297283,-9.574600699124858e-05,0.0,-0.7369204163551331,-1.8448344469070435,0.0
0,0,-0.4727405480638419,-5.10896818184392e-08,-0.7545245289802551,-1.8373079299926758,0.0,0.0
0,0,-0.42408095919897076,-0.10872268676757812,-1.784942865371704,0.0,0.0,-0.08536933362483978
0,0,-0.3715142952780914,-0.10111258178949356,0.0,0.0,-0.8057770729064941,-0.2392399162054062
0,0,-0.4330267545558197,-1.6244677681243047e-05,0.0,-0.7609213590621948,-1.7658836841583252,0.0
0,0,-0.4295183606346205,-1.7029897492193413e-08,-0.756729006767273,-1.7374117374420166,0.0,0.0
0,0,-0.4530035995273125,-0.8641940355300903,-1.555759310722351,0.0,0.0,-0.7590101361274719
0,0,-0.405716812202029,-0.00018879995332099497,0.0,0.0,-0.7960611581802368,-0.0006152444984763861
0,0,-0.45117543747184996,-0.00019322367734275758,0.0,-0.793857991695404,-1.48854398727417,0.0
0,0,-0.4419267271858239,-1.7029897492193413e-08,-0.7923620939254761,-1.5032414197921753,0.0,0.0
0,0,-0.4475094238961379,-0.7905656099319458,-1.333565592765808,0.0,0.0,-0.5095769762992859
0,0,-0.34137192787328113,-0.00020091219630558044,0.0,0.0,-0.524584949016571,-0.0007402205956168473
0,0,-0.38236650277760653,-0.00021192892745602876,0.0,-0.4766084551811218,-1.3449091911315918,0.0
0,0,-0.36351150875728144,-3.4059794984386826e-08,-0.4784485399723053,-1.3327717781066895,0.0,0.0
0,0,-0.36805105146635964,-0.4670349657535553,-1.337167501449585,0.0,0.0,-0.6048896312713623
0,0,-0.2893033878147666,-0.0002703918726183474,0.0,0.0,-0.6639630794525146,-0.0007831163820810616
0,0,-0.34737318506555803,-0.0007126257987692952,0.0,-0.6251803040504456,-1.351378083229065,0.0
0,0,-0.35261116221547095,-2.554484623829012e-08,-0.629711925983429,-1.3229670524597168,0.0,0.0
0,0,-0.37589610276477653,-0.5892011523246765,-1.2972984313964844,0.0,0.0,-0.5068442821502686
0,0,-0.30233209851397447,-0.00017084326827898622,0.0,0.0,-0.5690878629684448,-0.0007332859677262604
0,0,-0.3479800412975183,-0.0003882549062836915,0.0,-0.525458574295044,-1.2803683280944824,0.0
0,0,-0.34055636925539645,-8.514948746096707e-09,-0.5337194800376892,-1.2579597234725952,0.0,0.0
0,0,-0.36245863139812284,-0.5119108557701111,-1.2329035997390747,0.0,0.0,-0.7554211020469666
0,0,-0.3029044923938011,-0.00029751044348813593,0.0,0.0,-0.9037539958953857,-0.00043888442451134324
0,0,-0.36352777979053935,-0.0001805695064831525,0.0,-0.8134264349937439,-1.2719671726226807,0.0
0,0,-0.374018177906317,-4.2574740177769854e-08,-0.8211168646812439,-1.2473582029342651,0.0,0.0
0,0,-0.40757297235407963,-0.8234521150588989,-1.2322919368743896,0.0,0.0,-0.5748050212860107
0,0,-0.337174833545411,-0.00018109350639861077,0.0,0.0,-0.7394110560417175,-0.0006899377913214266
0,0,-0.37843142428593335,-0.00048261956544592977,0.0,-0.694259524345398,-1.2411630153656006,0.0
0,0,-0.3716298431840753,-3.4059794984386826e-08,-0.6960521936416626,-1.219482421875,0.0,0.0
0,0,-0.4030010296448431,-0.6768395900726318,-1.257212519645691,0.0,0.0,-0.9187026619911194
0,0,-0.3371997996504482,-0.00022239754616748542,0.0,0.0,-0.984389066696167,-0.0009068591170944273
0,0,-0.3974872400818689,-0.0003447374911047518,0.0,-0.9554866552352905,-1.2916367053985596,0.0
0,0,-0.40949984844349896,-8.514948746096707e-09,-0.9610294103622437,-1.2751909494400024,0.0,0.0
0,0,-0.4440432206658544,-0.9077649116516113,-1.2152676582336426,0.0,0.0,-0.6560863852500916
0,0,-0.3596693975036862,-0.005202844273298979,0.0,0.0,-0.7340322136878967,-0.004174134694039822
0,0,-0.39703489583983465,-0.00020365096861496568,0.0,-0.6804794669151306,-1.2389726638793945,0.0
0,0,-0.3838307466115135,-8.514948746096707e-09,-0.6937457323074341,-1.2236186265945435,0.0,0.0
0,0,-0.4141506372468677,-0.6568087339401245,-1.2567118406295776,0.0,0.0,-1.0806970596313477
0,0,-0.3504452704249081,-0.0013259300030767918,0.0,0.0,-1.1839734315872192,-0.00118542299605906
0,0,-0.42113754821907967,-0.0006204049568623304,0.0,-1.1884081363677979,-1.3216875791549683,-1.7029897492193413e-08
0,0,-0.4444845077847793,-1.7029897492193413e-08,-1.1728119850158691,-1.3305177688598633,0.0,0.0
0,0,-0.5044900482919596,-1.1657942533493042,-1.3653143644332886,0.0,0.0,-0.8863942623138428
0,0,-0.4257132568353386,-0.00019777700072154403,0.0,0.0,-1.0239421129226685,-0.0006579578621312976
0,0,-0.47317892610028894,-0.0005615277332253754,0.0,-0.9565414786338806,-1.4160234928131104,-1.7029897492193413e-08
0,0,-0.4664020797337535,-3.4059794984386826e-08,-0.9547697901725769,-1.3865251541137695,0.0,0.0
0,0,-0.4739420952268739,-0.9489489793777466,-1.4329047203063965,0.0,0.0,-0.3099764585494995
0,0,-0.3509076856704526,-0.00020028914150316268,0.0,0.0,-0.3406093418598175,-0.0008330101845785975
0,0,-0.37766429697853543,-0.0004264135495759547,0.0,-0.30688542127609253,-1.3864012956619263,0.0
0,0,-0.34954088787606413,-2.554484623829012e-08,-0.31241708993911743,-1.3576241731643677,0.0,0.0
0,0,-0.3385476728601079,-0.3107357919216156,-1.38726007938385,0.0,0.0,-0.3684687316417694
0,0,-0.24755961150654365,-0.00025146937696263194,0.0,0.0,-0.41591498255729675,-0.0009621724602766335
0,0,-0.3054861486620001,-0.000986829400062561,0.0,-0.4272792637348175,-1.3615399599075317,-1.7029897492193413e-08
