Packet_ID,True_Label,LogProb_Pos0,LogProb_Pos1,LogProb_Pos2,LogProb_Pos3,LogProb_Pos4
3641,1,-0.029577037319540977,-0.0552574060857296,-0.0661836713552475,-0.07748215645551682,-0.9131864905357361
3642,1,-4.123590469360352,-2.893747329711914,-3.0924365520477295,-3.1229660511016846,-3.4104807376861572
3643,1,-4.257604598999023,-3.382310628890991,-3.3850717544555664,-3.3895421028137207,-3.65425181388855
3644,1,-4.069929599761963,-2.7824997901916504,-2.793215751647949,-2.857994794845581,-3.1145451068878174
3645,1,-0.03811667859554291,-0.5821036100387573,-0.7617290019989014,-0.8958050608634949,-0.6257294416427612
3646,1,-0.06200934574007988,-0.501012921333313,-0.7913516759872437,-1.020949363708496,-0.8862318992614746
3647,1,-0.052398890256881714,-0.45482248067855835,-0.6632620692253113,-1.0187370777130127,-0.9470258951187134
3648,1,-0.04723329842090607,-0.56919264793396,-0.632344663143158,-0.8268104791641235,-1.3859628438949585
3649,1,-0.07518784701824188,-0.5157575607299805,-0.5987748503684998,-0.6024061441421509,-1.3667786121368408
3650,1,-0.7914280295372009,-0.5726491808891296,-0.4354746639728546,-0.4408614933490753,-0.4730781018733978
3651,1,-0.04411366209387779,-0.5818746089935303,-0.6236903667449951,-0.8914320468902588,-1.1891860961914062
3652,1,-0.06303581595420837,-0.4965311884880066,-0.533991813659668,-0.5337629318237305,-1.3074239492416382
3653,1,-1.190551519393921,-0.9453032612800598,-0.9380471706390381,-1.1198989152908325,-1.2231661081314087
3654,1,-0.03811667859554291,-0.622451663017273,-0.7168111801147461,-0.8995378017425537,-1.4128860235214233
3655,1,-0.06434862315654755,-0.501012921333313,-0.7899385690689087,-0.9715957641601562,-1.3866338729858398
3656,1,-0.04886319860816002,-0.3038656711578369,-0.6632620692253113,-0.9686506986618042,-1.315543293952942
3657,1,-0.03516095504164696,-0.44200488924980164,-0.4893457293510437,-0.8268104791641235,-1.3810222148895264
3658,1,-0.045221030712127686,-0.3704451024532318,-0.5043026208877563,-0.48324069380760193,-1.3667786121368408
3659,1,-1.8726602792739868,-1.696552038192749,-1.7121762037277222,-1.411705493927002,-1.5104478597640991
3660,1,-0.029204122722148895,-0.07313355803489685,-0.09417169541120529,-0.0954410657286644,-1.300042986869812
3661,1,-3.41304612159729,-2.4405362606048584,-2.3600027561187744,-2.30560564994812,-2.3786444664001465
3662,1,-4.24043083190918,-3.0470385551452637,-3.0313563346862793,-2.8844034671783447,-3.1289641857147217
3663,1,-4.830537796020508,-3.7894551753997803,-3.5946385860443115,-3.5386006832122803,-3.4421474933624268
3664,1,-4.7696404457092285,-4.910371780395508,-4.733895778656006,-4.990527153015137,-4.848079204559326
3665,1,-5.422417640686035,-4.851169109344482,-4.771763324737549,-4.6639838218688965,-4.71626615524292
3666,1,-4.267425060272217,-3.432149887084961,-3.474518299102783,-3.7047817707061768,-3.7012224197387695
3667,1,-5.518985271453857,-4.94103479385376,-4.743460178375244,-4.552504539489746,-5.0312819480896
3668,1,-3.9164323806762695,-3.0521373748779297,-3.1287808418273926,-3.0880110263824463,-3.688445568084717
3669,1,-4.109698295593262,-3.1874403953552246,-3.2476532459259033,-3.2872018814086914,-3.49517560005188
3670,1,-4.560172080993652,-3.9818687438964844,-3.873568534851074,-3.87786865234375,-4.285038471221924
3671,1,-4.143144130706787,-3.671915054321289,-3.6961774826049805,-3.6488189697265625,-3.588770866394043
3672,1,-3.0279242992401123,-2.536068916320801,-2.8790574073791504,-2.8722386360168457,-3.1663641929626465
3673,1,-3.952815294265747,-2.9894320964813232,-3.086503028869629,-3.2586982250213623,-3.391995906829834
3674,1,-4.148824214935303,-3.659966230392456,-3.7560412883758545,-3.873075246810913,-4.3085432052612305
3675,1,-1.7554206848144531,-1.3474700450897217,-1.338675618171692,-1.320084810256958,-1.384184718132019
3676,1,-0.06193935498595238,-0.3132067918777466,-0.40841278433799744,-0.45580852031707764,-0.7037076950073242
3677,1,-2.384678602218628,-1.4020183086395264,-1.5826441049575806,-1.6428511142730713,-1.6859666109085083
3678,1,-0.02969522587954998,-0.5011778473854065,-0.6732515692710876,-0.8317133784294128,-1.1579713821411133
3679,1,-0.024456312879920006,-0.3901072144508362,-0.5114293098449707,-0.8551794290542603,-1.2939040660858154
3680,1,-0.05008987337350845,-0.3071717619895935,-0.4512501657009125,-0.42516082525253296,-1.2079187631607056
3681,1,-2.793729066848755,-2.3059537410736084,-2.103940725326538,-1.848750114440918,-1.9380875825881958
3682,1,-4.617832183837891,-3.334338426589966,-3.3230979442596436,-3.2271151542663574,-3.158620834350586
3683,1,-5.495814323425293,-4.563240051269531,-4.093032360076904,-4.190008163452148,-4.3590087890625
3684,1,-1.8346116542816162,-1.47222101688385,-1.4908044338226318,-1.4163026809692383,-1.4487756490707397
3685,1,-0.043355297297239304,-0.24841001629829407,-0.31706270575523376,-0.37885749340057373,-0.6868931651115417
3686,1,-1.7733443975448608,-1.3413180112838745,-1.3931680917739868,-1.4251949787139893,-1.4795997142791748
3687,1,-0.04985755681991577,-0.08488454669713974,-0.08840782940387726,-0.07207567244768143,-1.027515172958374
3688,1,-4.422958850860596,-3.3232622146606445,-3.44031023979187,-3.3236470222473145,-3.7082295417785645
3689,1,-3.6491587162017822,-2.9712135791778564,-3.002429485321045,-2.9492976665496826,-3.0807669162750244
3690,1,-3.074615001678467,-2.681486129760742,-2.8140766620635986,-2.7633056640625,-2.7612407207489014
3691,1,-3.0941081047058105,-2.6486048698425293,-2.6435482501983643,-2.8033599853515625,-3.013293504714966
3692,1,-0.08129094541072845,-0.44183120131492615,-0.45177340507507324,-0.5233771800994873,-0.7325581908226013
3693,1,-3.5274298191070557,-2.6639249324798584,-2.7077088356018066,-2.726928234100342,-2.8517777919769287
3694,1,-2.6598703861236572,-2.312851905822754,-2.2906038761138916,-2.3707332611083984,-2.455982208251953
3695,1,-0.03282798081636429,-0.36835044622421265,-0.3596770167350769,-0.34699636697769165,-1.2181062698364258
3696,1,-2.3232030868530273,-1.6562350988388062,-1.5202503204345703,-1.5931261777877808,-1.471435308456421
3697,1,-2.617992639541626,-2.0618484020233154,-2.073298454284668,-2.045078754425049,-2.222078561782837
3698,1,-0.03812280297279358,-0.565044105052948,-0.4238628149032593,-0.44278836250305176,-1.2443077564239502
3699,1,-2.006850004196167,-1.4767255783081055,-1.5018808841705322,-1.578596591949463,-1.4936280250549316
3700,1,-0.02594199776649475,-0.44865140318870544,-0.5447388887405396,-1.0348459482192993,-1.1014519929885864
3701,1,-0.03708372265100479,-0.11564837396144867,-0.21596956253051758,-0.303987979888916,-1.3229591846466064
3702,1,-2.02999210357666,-1.5485295057296753,-1.5126818418502808,-1.5251989364624023,-1.4382790327072144
3703,1,-2.2049202919006348,-1.6250500679016113,-1.5819981098175049,-1.5817981958389282,-1.5230592489242554
3704,1,-4.831605911254883,-3.5001964569091797,-3.513967752456665,-3.5245776176452637,-3.6341304779052734
3705,1,-4.47410774230957,-4.980195999145508,-4.350900650024414,-4.260684967041016,-4.239543914794922
3706,1,-4.876821041107178,-4.959781646728516,-5.115664482116699,-4.486016750335693,-4.0708136558532715
3707,1,-5.671992301940918,-5.262429237365723,-4.967933177947998,-5.1088128089904785,-4.744330406188965
3708,1,-5.462003231048584,-5.122171878814697,-5.120752811431885,-4.685659885406494,-4.478673458099365
3709,1,-4.854091167449951,-3.201620101928711,-3.294877290725708,-3.434009075164795,-2.7961137294769287
3710,1,-2.8949596881866455,-2.5469415187835693,-2.483365297317505,-2.432326316833496,-2.551680564880371
3711,1,-4.942691802978516,-5.203821659088135,-4.950870990753174,-4.972392559051514,-4.6408586502075195
3712,1,-4.663276672363281,-4.69140625,-5.299675941467285,-5.395845413208008,-5.072935581207275
3713,1,-3.9774420261383057,-3.557786703109741,-3.51526141166687,-4.63640832901001,-4.425184726715088
3714,1,-3.8907711505889893,-3.638015031814575,-3.4673173427581787,-3.662501811981201,-4.37703800201416
3715,1,-4.114137649536133,-3.79402756690979,-3.5547540187835693,-3.472559928894043,-3.759671449661255
3716,1,-4.61321496963501,-4.233778953552246,-4.151556491851807,-4.055868148803711,-3.5138161182403564
3717,1,-5.215303421020508,-5.332248210906982,-4.511959552764893,-4.691845893859863,-4.702917575836182
3718,1,-4.327183246612549,-4.394979953765869,-4.335162162780762,-3.889153003692627,-3.8217766284942627
3719,1,-0.06802104413509369,-0.20224468410015106,-0.4965303838253021,-0.6189439296722412,-1.190187692642212
3720,1,-1.8566555976867676,-1.6331642866134644,-1.523581862449646,-1.2527614831924438,-1.2374260425567627
3721,1,-3.2551066875457764,-2.8974900245666504,-2.9291224479675293,-2.7743356227874756,-2.875899076461792
3722,1,-2.80352783203125,-2.4456450939178467,-2.4976234436035156,-2.487879753112793,-2.313823938369751
3723,1,-2.681614398956299,-2.3581185340881348,-2.4233248233795166,-2.488595724105835,-2.337117910385132
3724,1,-2.4411332607269287,-2.375540256500244,-2.31976318359375,-2.3746819496154785,-2.4263694286346436
3725,1,-0.030492177233099937,-0.4282947778701782,-0.5551230907440186,-0.8123318552970886,-0.8196723461151123
3726,1,-0.04306109994649887,-0.11573493480682373,-0.30444833636283875,-0.367914617061615,-0.9575714468955994
3727,1,-2.138150930404663,-1.549225926399231,-1.4972542524337769,-1.495598554611206,-1.5026829242706299
3728,1,-2.7401247024536133,-2.222057819366455,-2.156979560852051,-2.190049648284912,-2.4579620361328125
3729,1,-2.0657029151916504,-1.2247519493103027,-1.2566709518432617,-1.2173364162445068,-1.2950550317764282
3730,1,-0.021363522857427597,-0.1369784027338028,-0.2453640103340149,-0.36306560039520264,-0.7719893455505371
3731,1,-2.439988136291504,-1.5662895441055298,-1.7337414026260376,-1.6048310995101929,-1.6178066730499268
3732,1,-0.024863652884960175,-0.18741393089294434,-0.24928979575634003,-0.2891932427883148,-0.9091306924819946
3733,1,-2.126821279525757,-1.1410092115402222,-1.5433427095413208,-1.5567491054534912,-1.6500684022903442
3734,1,-0.02451864629983902,-0.5607371926307678,-0.5961148738861084,-0.7025579810142517,-0.9260748624801636
3735,1,-0.026543360203504562,-0.822034478187561,-0.6734198927879333,-0.754507303237915,-1.0951836109161377
3736,1,-0.2287580817937851,-0.19320885837078094,-0.4515671133995056,-0.16439400613307953,-1.1109739542007446
3737,1,-5.05457067489624,-4.747860908508301,-4.77238655090332,-4.784222602844238,-4.872951030731201
3738,1,-4.01418399810791,-4.270247459411621,-3.957000732421875,-4.26833438873291,-4.094801902770996
3739,1,-3.98112154006958,-4.034750938415527,-3.9778528213500977,-4.1356987953186035,-4.054413318634033
3740,1,-4.3912177085876465,-4.316247940063477,-4.214485168457031,-4.064064979553223,-3.924616575241089
3741,1,-3.2082157135009766,-2.427772283554077,-2.3893208503723145,-2.354783058166504,-2.197726011276245
3742,1,-2.155090570449829,-1.9277271032333374,-1.8942203521728516,-1.9016413688659668,-1.9839472770690918
3743,1,-4.659367084503174,-4.842810153961182,-4.6549787521362305,-4.427475929260254,-4.177937984466553
3744,1,-5.117331027984619,-5.167048931121826,-5.538753986358643,-5.419797897338867,-4.858609676361084
3745,1,-2.6570467948913574,-1.762406587600708,-1.7754536867141724,-1.8631430864334106,-1.9022969007492065
3746,1,-4.125480651855469,-4.357397079467773,-4.446562767028809,-4.397228717803955,-4.268359661102295
3747,1,-4.229399681091309,-4.118968486785889,-4.103643894195557,-4.127650737762451,-4.161745548248291
3748,1,-0.07236718386411667,-0.091938816010952,-0.09504656493663788,-0.05928667634725571,-0.8325352668762207
3749,1,-3.81654691696167,-2.777498483657837,-2.775984764099121,-2.8129076957702637,-3.1870577335357666
3750,1,-1.1488863229751587,-0.8104088306427002,-0.8065342307090759,-0.8126415610313416,-0.8564074635505676
3751,1,-0.03811667859554291,-0.48537477850914,-0.6292319297790527,-0.7536536455154419,-0.6933945417404175
3752,1,-0.05340331047773361,-0.501012921333313,-0.7047669291496277,-0.8958145976066589,-0.9244093298912048
3753,1,-0.034781791269779205,-0.2303333580493927,-0.6632620692253113,-0.8827964663505554,-1.1573619842529297
3754,1,-0.03304211050271988,-0.2918108403682709,-0.41010433435440063,-0.8268104791641235,-1.301321029663086
3755,1,-0.045995526015758514,-0.1147347092628479,-0.35202187299728394,-0.4173125922679901,-1.3667786121368408
3756,1,-3.1729423999786377,-2.83046293258667,-2.687772512435913,-2.600990056991577,-2.4756243228912354
3757,1,-3.507756471633911,-2.693859338760376,-2.688441753387451,-2.631762981414795,-2.8295228481292725
3758,1,-3.2485928535461426,-2.99397611618042,-2.956087827682495,-2.8489925861358643,-2.7448511123657227
3759,1,-3.2287919521331787,-2.501328468322754,-2.5564959049224854,-2.579200506210327,-2.841161012649536
3760,1,-3.696100950241089,-3.064096450805664,-3.204566717147827,-3.293097734451294,-3.424177885055542
3761,1,-2.40486741065979,-2.142657995223999,-2.173401355743408,-2.2437286376953125,-2.4277403354644775
3762,1,-0.032308898866176605,-0.08914399147033691,-0.10497643053531647,-0.11061851680278778,-0.859935998916626
3763,1,-1.5015981197357178,-1.3936641216278076,-1.4309550523757935,-1.4853205680847168,-1.502476692199707
3764,1,-2.756812334060669,-2.125060558319092,-2.1562957763671875,-2.0926151275634766,-2.2639811038970947
3765,1,-2.63923978805542,-2.209381103515625,-2.297548770904541,-2.298405170440674,-2.3320369720458984
3766,1,-0.029948344454169273,-0.5890716314315796,-0.6598939299583435,-0.8506795167922974,-0.32005298137664795
3767,1,-0.024695931002497673,-0.20819628238677979,-0.7037738561630249,-0.8582116961479187,-0.7044653296470642
3768,1,-0.024952076375484467,-0.3527944087982178,-0.38807255029678345,-0.9065651297569275,-0.9633116126060486
3769,1,-0.03221185505390167,-0.0902370810508728,-0.3916579484939575,-0.3657861649990082,-1.5307072401046753
3770,1,-2.394886016845703,-1.9090913534164429,-1.8996938467025757,-1.8179947137832642,-1.8642293214797974
3771,1,-0.03463133051991463,-0.12605412304401398,-0.15389540791511536,-0.16321943700313568,-1.1690272092819214
3772,1,-2.338096857070923,-2.054713726043701,-2.105011463165283,-1.9365981817245483,-1.9754607677459717
3773,1,-0.032023556530475616,-0.1974605917930603,-0.23674903810024261,-0.20858153700828552,-1.0848833322525024
3774,1,-2.5414228439331055,-2.202876567840576,-1.998343586921692,-2.0326809883117676,-2.228856086730957
3775,1,-0.018599512055516243,-0.49059808254241943,-0.5432066917419434,-0.6660603880882263,-1.1058480739593506
3776,1,-0.05092154070734978,-0.07137381285429001,-0.07426462322473526,-0.09653234481811523,-1.2498457431793213
3777,1,-4.098308563232422,-3.4498918056488037,-3.0249202251434326,-3.4549806118011475,-3.53023099899292
3778,1,-0.03714811056852341,-0.4969434440135956,-0.5188884139060974,-0.7596678733825684,-0.9180886149406433
3779,1,-0.045492615550756454,-0.24238237738609314,-0.443661093711853,-0.497044175863266,-1.1117722988128662
3780,1,-2.599360466003418,-2.2072620391845703,-2.1418354511260986,-2.2473325729370117,-2.0964248180389404
3781,1,-4.096270561218262,-2.8700132369995117,-3.150676965713501,-3.1361849308013916,-3.5259621143341064
3782,1,-1.6722899675369263,-1.5060968399047852,-1.4839277267456055,-1.4742980003356934,-1.5527498722076416
3783,1,-0.06600213795900345,-0.07316609472036362,-0.061434708535671234,-0.06958644837141037,-0.823485791683197
3784,1,-5.070784568786621,-3.5128679275512695,-3.7663347721099854,-3.7601306438446045,-4.202155590057373
3785,1,-1.7245101928710938,-1.5395714044570923,-1.4567795991897583,-1.5149669647216797,-1.5803581476211548
3786,1,-1.7017980813980103,-1.420607089996338,-1.4211207628250122,-1.3605741262435913,-1.5522334575653076
3787,1,-0.05345131456851959,-0.2539355158805847,-0.3618198037147522,-0.4319237470626831,-0.7322623133659363
3788,1,-1.6263002157211304,-1.2710727453231812,-1.2923427820205688,-1.3479052782058716,-1.4062906503677368
3789,1,-0.05126170441508293,-0.3031471371650696,-0.3666483163833618,-0.3751322031021118,-1.006422996520996
3790,1,-1.6432976722717285,-1.292238473892212,-1.2579052448272705,-1.2562614679336548,-1.3642204999923706
3791,1,-0.0360119454562664,-0.4700016975402832,-0.5198938846588135,-0.79245924949646,-1.174121618270874
3792,1,-0.04910513758659363,-0.3693968951702118,-0.40145814418792725,-0.39794835448265076,-1.3265864849090576
3793,1,-1.7672358751296997,-1.3931174278259277,-1.1468167304992676,-1.3265337944030762,-1.4155515432357788
3794,1,-0.03914513438940048,-0.4282655417919159,-0.46703845262527466,-0.8522257804870605,-1.227939486503601
3795,1,-0.04989468678832054,-0.32776427268981934,-0.35654911398887634,-0.3618202805519104,-1.248631477355957
3796,1,-2.480987071990967,-1.7189874649047852,-1.7007089853286743,-2.1056253910064697,-2.3367180824279785
3797,1,-0.03811667859554291,-0.4074564576148987,-0.5413080453872681,-0.7386853694915771,-1.050084114074707
3798,1,-0.02034732885658741,-0.501012921333313,-0.5589055418968201,-0.7773311138153076,-1.1541411876678467
3799,1,-0.011274375021457672,-0.4315781593322754,-0.6632620692253113,-0.7446609735488892,-1.056307077407837
3800,1,-0.04564414918422699,-0.4351596534252167,-0.715711772441864,-0.8268104791641235,-1.0870720148086548
3801,1,-0.08064285665750504,-0.10388830304145813,-0.10086634010076523,-0.14374181628227234,-1.3667786121368408
3802,1,-5.329411029815674,-4.71758508682251,-4.4850239753723145,-4.175125598907471,-3.8441898822784424
3803,1,-5.95845365524292,-4.861225128173828,-4.783138275146484,-4.579431533813477,-4.899721145629883
3804,1,-1.5378053188323975,-1.3842756748199463,-1.3910937309265137,-1.385073184967041,-1.1157761812210083
3805,1,-4.704691410064697,-3.2863988876342773,-3.4267847537994385,-3.5610218048095703,-3.744964838027954
3806,1,-5.115225791931152,-4.115388870239258,-3.978153944015503,-4.070144176483154,-4.263747692108154
3807,1,-0.010908832773566246,-0.39880988001823425,-0.5080736875534058,-0.7065706253051758,-0.6095706224441528
3808,1,-0.05400273948907852,-0.05668701231479645,-0.0837659239768982,-0.06119491159915924,-0.8302227854728699
3809,1,-2.8584089279174805,-2.1932761669158936,-2.0833752155303955,-2.1258885860443115,-2.4124293327331543
3810,1,-3.2810206413269043,-2.621222972869873,-2.631801128387451,-2.6665306091308594,-3.06811785697937
3811,1,-0.061574891209602356,-0.45446357131004333,-0.4651694893836975,-0.472456693649292,-0.8105738162994385
3812,1,-3.0412325859069824,-2.3198471069335938,-2.1087148189544678,-2.3019638061523438,-2.4335319995880127
3813,1,-0.0465388149023056,-0.3691626489162445,-0.4505396783351898,-0.8882595300674438,-1.0271978378295898
3814,1,-0.07330877333879471,-0.24179701507091522,-0.2619110345840454,-0.3808665871620178,-1.346526861190796
3815,1,-0.6418620347976685,-0.568077564239502,-0.5252373814582825,-0.5680082440376282,-0.5273979306221008
3816,1,-0.6293011903762817,-0.5812838077545166,-0.5586267709732056,-0.5286281108856201,-0.5265644788742065
3817,1,-0.07053732872009277,-0.2853684425354004,-0.38294076919555664,-0.4177420735359192,-1.2365142107009888
3818,1,-0.5345838069915771,-0.45260822772979736,-0.48975563049316406,-0.47478747367858887,-0.5142287015914917
3819,1,-0.5493006706237793,-0.44034481048583984,-0.454770565032959,-0.4885779917240143,-0.5053463578224182
3820,1,-3.7120137214660645,-2.897970199584961,-2.839331865310669,-2.938535451889038,-3.3328449726104736
3821,1,-0.04554244503378868,-0.37486064434051514,-0.48021066188812256,-0.7957593202590942,-1.042589545249939
3822,1,-0.06314806640148163,-0.1448662430047989,-0.23233872652053833,-0.34905657172203064,-1.2283833026885986
3823,1,-2.302278995513916,-1.944461464881897,-1.9434077739715576,-1.90059494972229,-2.0971951484680176
3824,1,-3.578054904937744,-2.7980635166168213,-2.7942850589752197,-2.7814621925354004,-2.961873769760132
3825,1,-2.3588449954986572,-1.9522193670272827,-1.820127248764038,-1.8322415351867676,-1.9357683658599854
3826,1,-0.030368875712156296,-0.3381337821483612,-0.46557459235191345,-0.8528103232383728,-1.031321406364441
3827,1,-0.05009433627128601,-0.126344695687294,-0.2012317031621933,-0.3431546092033386,-1.234211802482605
3828,1,-3.187269687652588,-2.351797580718994,-2.3185579776763916,-2.52805233001709,-2.608616352081299
3829,1,-3.120471715927124,-2.4029035568237305,-2.416203737258911,-2.453411817550659,-2.719850540161133
3830,1,-0.05309563875198364,-0.3387332558631897,-0.4988202452659607,-0.7187870740890503,-1.0735127925872803
3831,1,-0.02878928743302822,-0.27656543254852295,-0.3350350856781006,-0.7180621027946472,-1.2112680673599243
3832,1,-0.045773521065711975,-0.3056791424751282,-0.392880916595459,-0.32471930980682373,-1.3416926860809326
3833,1,-2.077885866165161,-1.6003409624099731,-1.5510555505752563,-1.5494956970214844,-1.7998509407043457
3834,1,-3.484161853790283,-2.6071910858154297,-2.3736977577209473,-2.3767144680023193,-2.602510929107666
3835,1,-0.05258789286017418,-0.4690931439399719,-0.5274046659469604,-0.8435317873954773,-0.953795313835144
3836,1,-0.08223795890808105,-0.3011569380760193,-0.506205141544342,-0.4176652431488037,-1.0475716590881348
3837,1,-2.394209623336792,-2.311699151992798,-1.800538182258606,-2.0658187866210938,-2.3682737350463867
3838,1,-0.04181178659200668,-0.45006483793258667,-0.5046782493591309,-0.8772196173667908,-1.4300589561462402
3839,1,-0.04969043657183647,-0.2910657823085785,-0.39583706855773926,-0.37950676679611206,-1.6298332214355469
3840,1,-2.427326202392578,-2.2577271461486816,-2.237452745437622,-2.2979276180267334,-2.3269436359405518
3841,1,-0.06242816895246506,-0.13349789381027222,-0.1290585994720459,-0.1281435489654541,-1.5104297399520874
3842,1,-3.5242462158203125,-2.9530537128448486,-2.9217417240142822,-2.8503174781799316,-3.104447841644287
3843,1,-4.662084102630615,-3.824083089828491,-3.912343740463257,-3.764799118041992,-3.6980855464935303
3844,1,-4.2520246505737305,-3.7961809635162354,-3.655306100845337,-3.656015396118164,-3.806358575820923
3845,1,-3.7251155376434326,-3.2979843616485596,-3.2639148235321045,-3.065399646759033,-3.2128376960754395
3846,1,-0.05028790235519409,-0.3926982581615448,-0.4365171790122986,-0.4980740547180176,-0.5252888202667236
3847,1,-2.9863994121551514,-2.6910581588745117,-2.5549421310424805,-2.57377028465271,-2.6738319396972656
3848,1,-0.07479770481586456,-0.05099289119243622,-0.05490240454673767,-0.0589786171913147,-0.7841913104057312
3849,1,-3.7160260677337646,-3.107997179031372,-3.269068956375122,-3.2497806549072266,-3.3193161487579346
3850,1,-3.807150363922119,-3.204073905944824,-3.0291757583618164,-3.139646053314209,-3.284536600112915
3851,1,-0.10606734454631805,-0.5160515308380127,-0.6356303691864014,-0.6083046793937683,-0.9892780184745789
3852,1,-1.8389642238616943,-1.5695315599441528,-1.5985077619552612,-1.5815832614898682,-1.7652301788330078
3853,1,-1.8081001043319702,-1.5678914785385132,-1.5570071935653687,-1.6023591756820679,-1.8548603057861328
3854,1,-0.061401572078466415,-0.5413007140159607,-0.6058582067489624,-0.6275753974914551,-1.3044891357421875
3855,1,-1.3244503736495972,-1.1376606225967407,-1.162556529045105,-1.1853188276290894,-1.2599745988845825
3856,1,-0.07531420886516571,-0.1092834323644638,-0.12385725229978561,-0.1413932740688324,-1.1684143543243408
3857,1,-5.695785045623779,-4.225436687469482,-4.269247531890869,-4.00051212310791,-4.381688594818115
3858,1,-2.786409616470337,-2.673555850982666,-2.4978926181793213,-2.585320234298706,-2.4989051818847656
3859,1,-3.724025249481201,-3.0354340076446533,-2.9855563640594482,-2.811488151550293,-2.9884228706359863
3860,1,-4.420478343963623,-3.2118842601776123,-3.1050195693969727,-3.171318292617798,-3.757084369659424
3861,1,-2.500577449798584,-2.188621759414673,-2.2952592372894287,-2.2610836029052734,-2.408695697784424
3862,1,-2.625253438949585,-2.1715619564056396,-2.18345308303833,-2.292151689529419,-2.3728177547454834
3863,1,-3.16394305229187,-2.3817670345306396,-2.2402596473693848,-2.2861876487731934,-2.393611431121826
3864,1,-0.017130371183156967,-0.3731377124786377,-0.5117530822753906,-0.8566116094589233,-1.1606738567352295
3865,1,-0.024186082184314728,-0.14487260580062866,-0.20484034717082977,-0.3384205102920532,-1.2825231552124023
3866,1,-3.010627031326294,-2.2654778957366943,-2.189530611038208,-2.412907361984253,-2.314608573913574
3867,1,-2.892019748687744,-2.34531569480896,-2.323018789291382,-2.3117051124572754,-2.5724494457244873
3868,1,-0.19116251170635223,-0.133804589509964,-0.09101807326078415,-0.09390825033187866,-1.1908152103424072
3869,1,-5.470554351806641,-5.161448955535889,-5.490518569946289,-5.481483459472656,-5.054474830627441
3870,1,-5.594397068023682,-5.087683200836182,-5.075133323669434,-5.543862819671631,-5.057619571685791
3871,1,-5.485787391662598,-4.866164207458496,-4.831906318664551,-4.826457977294922,-4.861781120300293
3872,1,-5.205625057220459,-4.605261325836182,-4.631278038024902,-4.787056922912598,-4.067439079284668
3873,1,-4.17991828918457,-4.164200782775879,-4.204904556274414,-4.5059380531311035,-4.0929694175720215
3874,1,-3.936805248260498,-3.4427502155303955,-3.5206985473632812,-3.7221925258636475,-3.913522481918335
3875,1,-4.229503154754639,-3.4327011108398438,-3.245166778564453,-3.519115447998047,-3.7810914516448975
3876,1,-4.3527703285217285,-3.7252426147460938,-3.264817237854004,-3.307971954345703,-3.6113433837890625
3877,1,-4.993396282196045,-4.344916343688965,-3.8329460620880127,-3.659533977508545,-3.4975225925445557
3878,1,-5.293923377990723,-4.97199010848999,-4.217281818389893,-4.158511161804199,-4.013059139251709
3879,1,-5.060329437255859,-4.954786777496338,-4.751124858856201,-4.106817722320557,-4.090697288513184
3880,1,-0.06872834265232086,-0.3681766986846924,-0.5034831762313843,-0.8577505350112915,-1.0030312538146973
3881,1,-0.7213230729103088,-0.619073212146759,-0.5166031122207642,-0.5455741286277771,-0.46375572681427
3882,1,-0.7119079828262329,-0.6164199709892273,-0.6213587522506714,-0.5373298525810242,-0.5979809761047363
3883,1,-0.05865827202796936,-0.3689412474632263,-0.485781192779541,-0.5356513857841492,-1.1089286804199219
3884,1,-0.6659996509552002,-0.514238715171814,-0.6182299256324768,-0.6278089880943298,-0.6640813946723938
3885,1,-0.04163864627480507,-0.4245534837245941,-0.44184041023254395,-0.4916391372680664,-1.2585726976394653
3886,1,-0.6426454186439514,-0.5523081421852112,-0.5778283476829529,-0.5268553495407104,-0.6618301272392273
3887,1,-0.03756236284971237,-0.08387746661901474,-0.08090892434120178,-0.11056603491306305,-1.284888744354248
3888,1,-3.741758346557617,-2.724909543991089,-2.6912624835968018,-2.6546859741210938,-2.9605953693389893
3889,1,-3.7322752475738525,-2.9616594314575195,-2.871454954147339,-2.837346315383911,-2.979210138320923
3890,1,-2.4257779121398926,-2.1042401790618896,-2.1086931228637695,-2.096614360809326,-2.1804537773132324
3891,1,-2.363544225692749,-2.1979033946990967,-2.2314043045043945,-2.229445457458496,-2.3900208473205566
3892,1,-2.3562822341918945,-2.104558229446411,-2.1627302169799805,-2.164022445678711,-2.293161153793335
3893,1,-4.078977584838867,-3.232936382293701,-3.1995785236358643,-3.2939791679382324,-3.5221824645996094
3894,1,-2.7324726581573486,-1.9938825368881226,-2.02297043800354,-1.8934744596481323,-1.9708794355392456
3895,1,-0.051810286939144135,-0.25435513257980347,-0.5422508716583252,-0.5737106800079346,-0.28051623702049255
3896,1,-2.295635461807251,-1.9747421741485596,-1.9434162378311157,-1.928512454032898,-1.9245411157608032
3897,1,-0.038864292204380035,-0.31930437684059143,-0.3979647159576416,-0.5307191610336304,-0.82486891746521
3898,1,-2.3752336502075195,-2.002903461456299,-1.9345319271087646,-1.986953854560852,-1.885406255722046
3899,1,-2.577904462814331,-2.1941380500793457,-2.1558997631073,-2.101337194442749,-1.9675003290176392
3900,1,-2.8121652603149414,-2.662872076034546,-2.716278553009033,-2.6447367668151855,-2.911837100982666
3901,1,-3.258080005645752,-2.9656994342803955,-2.8859288692474365,-2.8177649974823,-2.7073380947113037
