Packet_ID,Voti_Anomalia,Avg_LogProb,LogProb_Pos0,LogProb_Pos1,LogProb_Pos2,LogProb_Pos3,LogProb_Pos4
39832,0,-0.7489555597305297,-0.3704621791839599,-0.8292993903160095,-0.909596860408783,-0.9117594957351683,-0.723659873008728
21117,0,-0.7489630162715912,-0.394444078207016,-0.7682148218154907,-0.9352909326553344,-0.9036750793457032,-0.7431901693344116
22841,0,-0.7489978253841401,-0.3984415233135223,-0.738188624382019,-0.7767626047134399,-0.9758129119873048,-0.8557834625244141
17593,0,-0.7500143945217133,-0.4292350709438324,-0.6976982951164246,-0.9538370966911316,-0.9375401735305786,-0.7317613363265991
17517,0,-0.7500143945217133,-0.4292350709438324,-0.6976982951164246,-0.9538370966911316,-0.9375401735305786,-0.7317613363265991
29285,0,-0.7501615464687348,-0.4131711423397064,-0.7878047823905945,-1.0226771831512451,-0.9072878360748292,-0.6198667883872986
38732,0,-0.7501791715621948,-0.462117850780487,-0.8144570589065552,-0.90135657787323,-0.8261296153068542,-0.7468347549438477
29301,0,-0.7505279183387756,-0.3933754563331604,-0.7862629890441895,-0.9627094268798828,-0.9144905805587769,-0.6958011388778687
34184,0,-0.750711977481842,-0.4019745588302612,-1.0183589458465576,-0.875402569770813,-0.8578917980194092,-0.5999320149421692
41016,0,-0.7508376598358154,-0.4039130806922912,-0.6707255244255066,-0.8665914535522461,-0.9242956638336182,-0.888662576675415
39740,0,-0.750887793302536,-0.3441843688488006,-0.768366277217865,-0.8173720836639404,-1.0028681755065918,-0.8216480612754822
32573,0,-0.750954270362854,-0.4141409397125244,-0.8315643072128296,-0.8319622278213501,-0.8697022199630737,-0.8074016571044922
22817,0,-0.7515099048614502,-0.4016257524490356,-0.7665293216705322,-0.8051771521568298,-0.9531857967376708,-0.8310315012931824
38752,0,-0.7519328474998475,-0.4000946879386902,-0.8222920298576355,-0.8836662769317627,-0.8701268434524536,-0.7834843993186951
38700,0,-0.7519328474998475,-0.4000946879386902,-0.8222920298576355,-0.8836662769317627,-0.8701268434524536,-0.7834843993186951
38740,0,-0.7519328474998475,-0.4000946879386902,-0.8222920298576355,-0.8836662769317627,-0.8701268434524536,-0.7834843993186951
21981,0,-0.7525638520717621,-0.3837599456310272,-0.8842599391937256,-0.8173195719718933,-0.9615861773490906,-0.7158936262130737
25021,0,-0.7525795817375183,-0.4012919068336487,-0.6653188467025757,-0.9688155055046082,-0.9630381464958192,-0.7644335031509399
16409,0,-0.7526377022266388,-0.407438725233078,-0.7775363326072693,-0.8802297115325928,-0.895626425743103,-0.8023573160171509
22797,0,-0.7529431104660034,-0.382374107837677,-0.883314847946167,-0.8910731673240662,-0.8556589484214783,-0.7522944808006287
36876,0,-0.7529759347438812,-0.3867864310741424,-0.7988020777702332,-0.8329913020133972,-0.9145444631576538,-0.8317553997039795
22525,0,-0.7534544825553894,-0.3847705125808716,-0.8825947642326355,-0.9129056334495544,-0.8659707903862,-0.7210307121276855
22761,0,-0.7538393497467041,-0.5267919301986694,-0.6436904072761536,-0.7508231997489929,-0.923715114593506,-0.9241760969161988
40604,0,-0.754105293750763,-0.3849151134490967,-0.8419255018234253,-0.8248443603515625,-0.915233552455902,-0.8036079406738281
38708,0,-0.7541312992572784,-0.4501359164714813,-0.8662621378898621,-0.8922328948974609,-0.853225827217102,-0.7087997198104858
25353,0,-0.7544604420661927,-0.4311735033988952,-0.8864855170249939,-0.8031787276268005,-0.8549028635025024,-0.796561598777771
39756,0,-0.7545887351036071,-0.3524811267852783,-0.8366357088088989,-0.8538417220115662,-0.9600204825401306,-0.7699646353721619
40116,0,-0.7550206243991852,-0.4323913753032684,-0.9389469623565674,-0.8923826217651367,-0.9106451869010924,-0.6007369756698608
28297,0,-0.755052798986435,-0.3855288922786712,-0.873908519744873,-0.8761227130889893,-0.9477200508117676,-0.6919838190078735
2838,0,-0.7553518533706665,-0.4209348559379577,-0.8329078555107117,-0.8679563999176025,-0.8641411066055298,-0.7908190488815308
21485,0,-0.7555910766124725,-0.3789865672588348,-0.7526306509971619,-0.8550273180007935,-0.9746993780136108,-0.8166114687919617
36912,0,-0.755615872144699,-0.4546397626399994,-0.900788962841034,-0.809137761592865,-0.862822949886322,-0.7506899237632751
22481,0,-0.7558344960212707,-0.4311618208885193,-0.8027544021606445,-0.8305963277816772,-0.9832085371017456,-0.7314513921737671
21441,0,-0.7559165775775909,-0.3662355840206146,-0.8128418326377869,-0.8081638216972351,-0.9618965983390808,-0.8304450511932373
32401,0,-0.7564568281173706,-0.4222750067710876,-0.8391929864883423,-0.8246408700942993,-0.8833606243133545,-0.8128146529197693
32397,0,-0.7564568281173706,-0.4222750067710876,-0.8391929864883423,-0.8246408700942993,-0.8833606243133545,-0.8128146529197693
22449,0,-0.756526780128479,-0.4142248034477234,-0.8263001441955566,-0.7907745838165283,-0.993870973587036,-0.7574633955955505
22285,0,-0.7566596746444703,-0.3255823254585266,-0.7147306799888611,-0.8498363494873047,-1.0487799644470217,-0.8443690538406372
8209,0,-0.7566815376281738,-0.4312484860420227,-0.9589763879776,-0.8292276263237,-0.8899660110473633,-0.6739891767501831
24425,0,-0.7567096948623657,-0.3776444792747497,-0.7958457469940186,-0.7300335764884949,-0.9972201585769652,-0.8828045129776001
23541,0,-0.7567472457885742,-0.4188581705093384,-0.8445653915405273,-0.8232885599136353,-0.9105242490768432,-0.7864998579025269
24989,0,-0.7568552076816559,-0.4548934400081634,-0.8041322231292725,-0.9053725600242616,-0.897276759147644,-0.722601056098938
29893,0,-0.7568660259246827,-0.4198256731033325,-0.8974264860153198,-0.9499012231826782,-0.8915163278579712,-0.6256604194641113
22829,0,-0.7568936944007874,-0.3674995899200439,-0.8300291895866394,-0.8761615753173828,-0.92000412940979,-0.7907739877700806
39804,0,-0.7569025993347168,-0.3761919140815735,-0.8608002066612244,-0.830747127532959,-0.9396868944168092,-0.7770868539810181
38716,0,-0.7570639669895172,-0.4501359164714813,-0.8662621378898621,-0.9124030470848083,-0.8577518463134766,-0.6987668871879578
31941,0,-0.7572927713394165,-0.375542402267456,-0.8618895411491394,-0.8981280326843262,-0.8673014640808105,-0.7836024165153503
21125,0,-0.7573088228702545,-0.3529940545558929,-0.8514665365219116,-0.9623984098434448,-0.9247233271598816,-0.6949617862701416
38396,0,-0.7574854850769043,-0.4994733333587646,-1.011856198310852,-0.8478708267211914,-0.8525824546813965,-0.5756446123123169
40608,0,-0.7575823307037354,-0.3924707770347595,-0.9607329368591307,-0.9561829566955566,-0.8053602576255798,-0.6731647253036499
19613,0,-0.7578899383544921,-0.4378129839897156,-0.8211765289306641,-0.9180256128311156,-0.8416621685028076,-0.770772397518158
21481,0,-0.7579512238502503,-0.4036680459976196,-0.8276795744895935,-0.9210678935050964,-0.8822619318962097,-0.7550786733627319
21489,0,-0.7579512238502503,-0.4036680459976196,-0.8276795744895935,-0.9210678935050964,-0.8822619318962097,-0.7550786733627319
21613,0,-0.7580064475536347,-0.3875201642513275,-0.9487768411636353,-0.8489842414855957,-0.8771282434463501,-0.7276227474212646
8573,0,-0.7580147445201874,-0.3588335216045379,-0.8352234363555908,-0.9878634810447692,-0.8551025390625,-0.7530507445335388
38696,0,-0.7581369519233704,-0.4000946879386902,-0.8222920298576355,-0.9661349058151244,-0.8691365122795105,-0.7330266237258911
38756,0,-0.7583627462387085,-0.3933864235877991,-0.861149787902832,-0.8836662769317627,-0.8701268434524536,-0.7834843993186951
13153,0,-0.7589622735977173,-0.376257836818695,-0.927912712097168,-0.9120876789093018,-0.8756985068321228,-0.7028546333312988
21181,0,-0.7591485202312469,-0.3503381907939911,-0.8648825883865356,-0.8528842926025391,-0.8866145610809326,-0.8410229682922363
28261,0,-0.7593056321144104,-0.4449579119682312,-0.9154321551322936,-0.8877004384994507,-0.9062575101852416,-0.6421801447868347
32585,0,-0.7593703448772431,-0.4095834195613861,-0.915707528591156,-0.8638037443161011,-0.8431103229522705,-0.7646467089653015
13937,0,-0.7594595074653625,-0.3266142606735229,-0.8659683465957642,-0.9163380861282348,-0.956643521785736,-0.7317333221435547
9849,0,-0.7598387241363526,-0.4136421680450439,-1.133620023727417,-0.8441047668457031,-0.750670313835144,-0.6571563482284546
35360,0,-0.760028624534607,-0.3973058462142944,-0.8558366298675537,-0.8444314002990723,-0.8654545545578003,-0.837114691734314
9501,0,-0.7600454807281494,-0.4382831454277038,-0.7554051876068115,-0.8556547164916992,-0.9254769086837769,-0.8254074454307556
21545,0,-0.7602048814296722,-0.420378178358078,-0.72435063123703,-0.9633431434631348,-0.9374858736991882,-0.7554665803909302
2186,0,-0.7604066848754882,-0.4179081320762634,-0.8072056770324707,-0.8097234964370728,-0.9607532024383544,-0.80644291639328
22877,0,-0.7612922310829162,-0.3702379465103149,-0.762104868888855,-0.7963695526123047,-0.98777574300766,-0.8899730443954468
23513,0,-0.7613009214401245,-0.3872202038764953,-0.7877671122550964,-0.9226981997489928,-0.9393174052238464,-0.7695016860961914
19925,0,-0.7615707397460938,-0.4089780449867248,-0.9201384782791138,-0.8237521648406982,-0.9031001925468444,-0.7518848180770874
15413,0,-0.7617679238319397,-0.4018540382385254,-0.7322471141815186,-0.938679337501526,-0.9812295436859132,-0.7548295855522156
23517,0,-0.7619009733200073,-0.389141321182251,-0.8083881735801697,-0.9080621600151062,-0.8983873128890991,-0.8055258989334106
35968,0,-0.7619418859481811,-0.4856434464454651,-0.9154698252677916,-0.8562121391296387,-0.880866289138794,-0.6715177297592163
21945,0,-0.7621974110603332,-0.368872582912445,-0.903117060661316,-0.8931879997253418,-0.9777663946151732,-0.6680430173873901
14785,0,-0.7622535824775696,-0.3585356473922729,-0.9051128625869752,-0.850494384765625,-0.9451545476913452,-0.7519704699516296
21101,0,-0.7623418688774108,-0.3329589366912842,-0.7997616529464722,-0.9886481165885924,-0.9522370100021362,-0.7381036281585693
23589,0,-0.762374609708786,-0.3714520633220672,-0.753879189491272,-0.9293734431266784,-0.91628235578537,-0.8408859968185425
39816,0,-0.7625005841255188,-0.378943920135498,-0.8115478754043579,-0.8603934049606323,-0.9400066137313844,-0.8216111063957214
22857,0,-0.7627201616764069,-0.3999559581279754,-0.9705045223236084,-0.8357938528060913,-0.8780014514923096,-0.7293450236320496
8241,0,-0.7627383470535278,-0.4284873604774475,-0.9701459407806396,-0.9807115793228148,-0.8552381992340088,-0.5791086554527283
35324,0,-0.7627958357334137,-0.4447625577449798,-0.9637150168418884,-0.8585445880889893,-0.8621240854263306,-0.6848329305648804
22853,0,-0.7628183007240296,-0.4621461033821106,-0.7579587697982788,-0.7814311981201172,-0.9452914595603944,-0.8672639727592468
38744,0,-0.7629372656345368,-0.4501639306545257,-0.8156919479370117,-0.8952192068099976,-0.8701268434524536,-0.7834843993186951
38704,0,-0.763027411699295,-0.4466988742351532,-0.8254151344299316,-0.8894118070602417,-0.8701268434524536,-0.7834843993186951
21469,0,-0.763090705871582,-0.4154978394508362,-0.8657171726226807,-0.9358367919921876,-0.8783502578735352,-0.7200514674186707
15421,0,-0.7631696224212646,-0.4162918329238891,-0.8154109716415405,-1.0052626132965088,-0.8985190391540527,-0.680363655090332
29469,0,-0.7632315278053283,-0.3798284530639648,-0.9023147821426392,-0.9474899768829346,-0.9461149573326112,-0.6404094696044922
39808,0,-0.7633774638175964,-0.3797610998153686,-0.9194363951683044,-0.8736084699630737,-0.8887544870376587,-0.7553268671035767
9069,0,-0.7635908126831055,-0.4350279569625854,-1.0426372289657593,-0.8609578609466553,-0.8432319164276123,-0.636099100112915
19945,0,-0.7636201858520508,-0.4074615240097046,-0.878101110458374,-0.7737584114074707,-0.924896240234375,-0.8338836431503296
40596,0,-0.7637566328048706,-0.3996683359146118,-0.8546261191368103,-0.9133591055870056,-0.8981043696403503,-0.753025233745575
33648,0,-0.7639793276786804,-0.3990554213523865,-0.8795022368431091,-0.8063713908195496,-0.950492024421692,-0.784475564956665
39748,0,-0.7640252828598022,-0.3529378175735473,-0.8103954792022705,-0.8850058913230896,-0.975577473640442,-0.7962097525596619
22253,0,-0.7643817663192749,-0.4077599644660949,-0.7884939908981323,-0.9004714488983154,-0.8583881855010986,-0.8667952418327332
21997,0,-0.7648068487644195,-0.4482105672359466,-0.7904202342033386,-0.7998025417327881,-0.9598331451416016,-0.8257677555084229
33684,0,-0.7648774921894074,-0.3829006850719452,-0.8819369673728943,-0.8100405931472778,-0.9363614916801452,-0.8131477236747742
15393,0,-0.7652993679046631,-0.3995105624198913,-0.7330626845359802,-0.9578644633293152,-0.9812295436859132,-0.7548295855522156
17953,0,-0.7653019189834595,-0.4178364276885986,-0.8851985931396484,-0.8709608316421509,-0.9257663488388062,-0.7267473936080933
22477,0,-0.7654349982738495,-0.3471458852291107,-0.8781180381774902,-0.8823627829551697,-0.923853039741516,-0.7956952452659607
24993,0,-0.7654677629470825,-0.4198912978172302,-0.6484838724136353,-0.9728357791900636,-0.9952555894851683,-0.7908722758293152
38068,0,-0.7655943810939789,-0.426144927740097,-0.932731568813324,-0.850458025932312,-0.7986223101615906,-0.8200150728225708
21865,0,-0.765927767753601,-0.3402588367462158,-0.8396227359771729,-0.8052123785018921,-1.0386954545974731,-0.8058494329452515
21553,0,-0.7662318527698517,-0.4010176360607147,-0.7903517484664917,-0.9693898558616638,-0.8816933631896973,-0.7887066602706909
2842,0,-0.766504031419754,-0.4260973632335663,-0.6937214732170105,-0.8710188865661621,-0.9504774808883668,-0.8912049531936646
23565,0,-0.7665789186954498,-0.3662267625331878,-0.7030413150787354,-0.8994808197021484,-1.0228893756866455,-0.841256320476532
19929,0,-0.766602385044098,-0.4074615240097046,-0.878101110458374,-0.7929326891899109,-0.9389219284057616,-0.8155946731567383
17025,0,-0.7667406737804413,-0.3831786811351776,-0.5989490747451782,-1.0602784156799316,-1.0008938312530518,-0.7904033660888672
21925,0,-0.7669791162014008,-0.3511368930339813,-0.848871111869812,-0.9041340351104736,-1.0154207944869995,-0.7153327465057373
2830,0,-0.7673870742321014,-0.4334233701229095,-0.8497319221496582,-0.8775004148483276,-0.9103900194168092,-0.7658896446228027
21973,0,-0.7674357295036316,-0.3993620872497558,-0.9089040160179138,-0.8203576803207397,-0.9518983364105223,-0.7566565275192261
39840,0,-0.7675978899002075,-0.3867607116699219,-0.8408646583557129,-0.8662667274475098,-0.9428906440734864,-0.8012067079544067
20341,0,-0.7676225066184997,-0.4409759640693664,-0.8555931448936462,-0.8752346038818359,-0.8524105548858643,-0.8138982653617859
19933,0,-0.7676741242408752,-0.4089780449867248,-0.9201384782791138,-0.8399639129638672,-0.8997479677200317,-0.7695422172546387
19949,0,-0.7676741242408752,-0.4089780449867248,-0.9201384782791138,-0.8399639129638672,-0.8997479677200317,-0.7695422172546387
23485,0,-0.7677815794944763,-0.383541464805603,-0.9022623300552368,-0.979844093322754,-0.8536848425865173,-0.7195751667022705
20505,0,-0.768331116437912,-0.4359916150569916,-0.9859904050827026,-0.8289157748222351,-0.8325125575065613,-0.7582452297210693
2834,0,-0.7685095250606537,-0.4556265771389007,-0.7479021549224854,-0.8265827894210815,-0.9708907604217528,-0.8415453433990479
13249,0,-0.7686816334724427,-0.3669127225875854,-0.7778897285461426,-0.882796049118042,-0.9601783752441406,-0.8556312918663025
33596,0,-0.7686951518058777,-0.3550388813018799,-0.891075611114502,-0.8959454894065857,-0.9042572975158693,-0.7971584796905518
17033,0,-0.7687093138694763,-0.5394285917282104,-0.8115588426589966,-1.02946674823761,-0.804203987121582,-0.6588883996009827
28301,0,-0.7688068270683288,-0.4124978184700012,-0.9775156378746032,-0.8343417644500732,-0.9324697852134703,-0.6872091293334961
25329,0,-0.76888028383255,-0.4036470651626587,-0.8895348906517029,-0.9895839691162108,-0.894225001335144,-0.6674104928970337
13997,0,-0.7689937770366668,-0.3531039655208587,-0.9342392683029176,-0.8162717223167419,-0.9315809607505798,-0.8097729682922363
31973,0,-0.7692278802394867,-0.3716331422328949,-0.8817903399467468,-1.0555169582366943,-0.8507266044616699,-0.6864723563194275
22781,0,-0.7693390488624573,-0.5894808769226074,-0.6920136213302612,-0.7535058856010437,-0.8938639163970947,-0.9178309440612792
29881,0,-0.7695010483264924,-0.4460882842540741,-0.9432250261306764,-0.8928784728050232,-0.8893395662307739,-0.6759738922119141
33600,0,-0.769605016708374,-0.3318620324134826,-0.9528595209121704,-0.8763222098350525,-0.8895635604858398,-0.7974177598953247
33584,0,-0.769605016708374,-0.3318620324134826,-0.9528595209121704,-0.8763222098350525,-0.8895635604858398,-0.7974177598953247
38724,0,-0.7696290075778961,-0.4546700417995453,-0.839281439781189,-0.9005823135375977,-0.8701268434524536,-0.7834843993186951
21089,0,-0.7696557700634002,-0.4047108590602875,-0.8293218016624451,-0.9765126705169678,-0.9124323129653932,-0.725301206111908
15129,0,-0.7700220704078674,-0.4352947473526001,-0.8375095725059509,-0.92023104429245,-0.9398648142814636,-0.7172101736068726
15169,0,-0.7701151132583618,-0.425140380859375,-0.8160070776939392,-0.9306707382202148,-0.9315958023071288,-0.7471615672111511
39772,0,-0.7706205666065216,-0.3578856885433197,-0.8620824217796326,-0.9375436305999756,-0.914794385433197,-0.7807967066764832
22749,0,-0.7707240343093872,-0.3372914791107178,-0.9313886165618896,-0.9038802981376648,-0.8902155756950378,-0.790844202041626
22889,0,-0.771019059419632,-0.3858415782451629,-0.8950173854827881,-0.871778666973114,-0.8739933967590332,-0.8284642696380615
33668,0,-0.7711423754692077,-0.3990554213523865,-0.8795022368431091,-0.8276450037956238,-0.9363614916801452,-0.8131477236747742
33660,0,-0.7711423754692077,-0.3990554213523865,-0.8795022368431091,-0.8276450037956238,-0.9363614916801452,-0.8131477236747742
25013,0,-0.7711532890796662,-0.4853808581829071,-0.7130640745162964,-0.9831544756889344,-0.9282809495925904,-0.7458860874176025
38712,0,-0.771218228340149,-0.3901233673095703,-0.8210873603820801,-0.9551178216934204,-0.8996243476867676,-0.7901382446289062
26209,0,-0.7713047862052917,-0.4577137231826782,-0.8041843771934509,-0.86603182554245,-0.9060752391815186,-0.8225187659263611
19941,0,-0.7714589595794678,-0.4000517725944519,-0.9198443293571472,-0.7786188125610352,-0.924896240234375,-0.8338836431503296
23577,0,-0.771461409330368,-0.3636769950389862,-0.6546050310134888,-0.9040263891220092,-1.022632360458374,-0.912366271018982
21941,0,-0.7715514779090882,-0.3807493448257446,-0.9151151180267334,-0.919629454612732,-0.9595746397972108,-0.68268883228302
8477,0,-0.7715595245361329,-0.4101046323776245,-0.9568855166435242,-0.9442863464355468,-0.8917477130889893,-0.6547734141349792
21977,0,-0.771575105190277,-0.4737659096717834,-0.8552770018577576,-0.8188408613204956,-0.9566964507102966,-0.7532953023910522
32581,0,-0.771739149093628,-0.4174396395683288,-0.7613584399223328,-0.8617252111434937,-0.9631493091583252,-0.8550231456756592
21141,0,-0.7717515647411346,-0.4083727300167084,-0.8199417591094971,-0.9514179229736328,-0.8938668966293335,-0.7851585149765015
33452,0,-0.7718524277210236,-0.4164497554302215,-0.9452855587005616,-0.7768208384513855,-0.9443590641021729,-0.7763469219207764
19921,0,-0.7721536874771118,-0.4034533500671386,-0.877961277961731,-0.8248372077941895,-0.9389219284057616,-0.8155946731567383
39780,0,-0.772404420375824,-0.3743059039115906,-0.8970028758049011,-0.9178743362426758,-0.8991517424583435,-0.7736872434616089
4933,0,-0.7725295662879944,-0.4221263527870178,-0.9994038939476012,-0.8657071590423584,-0.9230080842971802,-0.6524023413658142
22513,0,-0.7726615130901336,-0.3953752219676971,-0.8811373114585876,-0.8487296104431152,-0.957554817199707,-0.7805106043815613
20513,0,-0.7726850807666779,-0.4161306321620941,-0.6396440863609314,-0.8106211423873901,-0.9339008331298828,-1.0631287097930908
35328,0,-0.7728566229343414,-0.442960113286972,-0.768220841884613,-0.8243271112442017,-0.9987613558769226,-0.8300136923789978
40656,0,-0.7730476081371307,-0.401275485754013,-0.8324884176254272,-1.037200927734375,-0.8846065402030945,-0.7096666693687439
8557,0,-0.773097676038742,-0.3603136241436004,-0.7708269357681274,-0.8677546381950378,-0.9749767184257508,-0.8916164636611938
21905,0,-0.7731105923652649,-0.3971974849700928,-0.8960133790969849,-0.8912560343742371,-0.9436658620834352,-0.7374202013015747
24965,0,-0.773277223110199,-0.432014524936676,-0.8819915652275085,-0.8500019907951355,-0.9477126598358154,-0.7546653747558594
14789,0,-0.7732938408851624,-0.3695117235183716,-0.9245683550834656,-0.8717280626296997,-0.9437834620475768,-0.756877601146698
2826,0,-0.7734179496765137,-0.4247524738311767,-0.8568289279937744,-0.9247683882713318,-0.9491211771965028,-0.7116187810897827
19909,0,-0.7735458016395569,-0.4055323600769043,-0.8839075565338135,-0.8147748708724976,-0.9134606719017028,-0.8500535488128662
35376,0,-0.7736949563026428,-0.3853344917297363,-0.8312727808952332,-0.7878258228302002,-0.9178926348686218,-0.9461490511894226
32421,0,-0.7737675905227661,-0.4096493124961853,-0.9036440253257751,-1.0190569162368774,-0.7740552425384521,-0.7624324560165405
19877,0,-0.7737934231758118,-0.4089780449867248,-0.9201384782791138,-0.7853339910507202,-0.9389219284057616,-0.8155946731567383
19881,0,-0.7737934231758118,-0.4089780449867248,-0.9201384782791138,-0.7853339910507202,-0.9389219284057616,-0.8155946731567383
23605,0,-0.7739182710647583,-0.3604133725166321,-0.8544807434082031,-0.9004157781600952,-0.8839762210845947,-0.8703052401542664
19937,0,-0.7741755962371826,-0.4000517725944519,-0.9198443293571472,-0.796465277671814,-0.9389219284057616,-0.8155946731567383
33664,0,-0.7742415189743042,-0.3967953324317932,-0.8563169836997986,-0.8831276893615723,-0.950492024421692,-0.784475564956665
21473,0,-0.7742823719978332,-0.4015670418739319,-0.7044795751571655,-0.8522484302520752,-1.028628706932068,-0.8844881057739258
19897,0,-0.7743281483650207,-0.400299072265625,-0.8844506740570068,-0.8233767747879028,-0.9134606719017028,-0.8500535488128662
8217,0,-0.7743576645851136,-0.5740849375724792,-0.9082255363464355,-0.8255226612091064,-0.8899660110473633,-0.6739891767501831
8205,0,-0.7743576645851136,-0.5740849375724792,-0.9082255363464355,-0.8255226612091064,-0.8899660110473633,-0.6739891767501831
22129,0,-0.774397748708725,-0.4561210572719574,-0.7750743627548218,-0.7827023267745972,-1.0365850925445557,-0.8215059041976929
33396,0,-0.7745744049549103,-0.3723194301128387,-0.8869029879570007,-0.775360107421875,-0.9774675369262696,-0.8608219623565674
14801,0,-0.7746575355529786,-0.3571097254753113,-0.9533873796463012,-0.83845055103302,-0.951785683631897,-0.772554337978363
21557,0,-0.7749697506427765,-0.3975187242031097,-0.705379843711853,-0.9531331062316896,-0.9714621901512146,-0.8473548889160156
21093,0,-0.7751308441162109,-0.3539272546768188,-0.7710204124450684,-0.9327503442764282,-1.0001335144042969,-0.8178226947784424
15185,0,-0.7757039606571198,-0.359350174665451,-0.8346612453460693,-0.9224333167076112,-0.9332691431045532,-0.8288059234619141
8233,0,-0.775920820236206,-0.4346652626991272,-0.9001914858818054,-0.9731502532958984,-0.9093382358551024,-0.6622588634490967
17561,0,-0.7760759472846985,-0.4523271918296814,-0.7848774194717407,-0.9738736152648926,-0.9375401735305786,-0.7317613363265991
17513,0,-0.7760759472846985,-0.4523271918296814,-0.7848774194717407,-0.9738736152648926,-0.9375401735305786,-0.7317613363265991
21497,0,-0.7761913061141967,-0.4015670418739319,-0.7044795751571655,-0.8624371886253357,-1.0330692529678345,-0.8794034719467163
19905,0,-0.7764312505722046,-0.4055323600769043,-0.8839075565338135,-0.8394806385040283,-0.929050624370575,-0.8241850733757019
23537,0,-0.7764353632926941,-0.4067320227622986,-0.8420627117156982,-0.8992314338684082,-0.908312201499939,-0.8258384466171265
28249,0,-0.7764421701431274,-0.3877898454666137,-0.7627393007278442,-0.8930515646934509,-1.015352487564087,-0.8232776522636414
25289,0,-0.7764578044414521,-0.3991837203502655,-0.7565402388572693,-0.8850757479667664,-0.953666925430298,-0.8878223896026611
23465,0,-0.7766133606433868,-0.4092279374599457,-0.7336496710777283,-0.881564736366272,-1.032646417617798,-0.8259780406951904
16949,0,-0.7766729950904846,-0.3978639245033264,-0.6368842720985413,-0.9865823984146118,-0.9630910754203796,-0.898943305015564
15397,0,-0.7767370998859405,-0.3970635831356048,-0.922048568725586,-1.045783758163452,-0.8765850067138672,-0.6422045826911926
29445,0,-0.7768285036087036,-0.3750345706939697,-0.9035992622375488,-0.9773465991020204,-0.9371140003204346,-0.6910480856895447
29921,0,-0.7768941879272461,-0.4184973835945129,-0.9270710349082948,-0.9059759378433228,-0.8868635892868042,-0.7460629940032959
15385,0,-0.7773766577243805,-0.3889412581920624,-0.7051441669464111,-0.9321481585502625,-1.02321195602417,-0.8374377489089966
19957,0,-0.7774283170700074,-0.4211116433143616,-0.94132399559021,-0.8232718706130981,-0.9000994563102722,-0.8013346195220947
23549,0,-0.7776646256446839,-0.3868787288665771,-0.8303799033164978,-0.9521377086639404,-0.901936411857605,-0.8169903755187988
23553,0,-0.778188145160675,-0.3859845995903015,-0.9045140147209167,-1.0418344736099243,-0.8583258986473083,-0.7002817392349243
38692,0,-0.7784895896911621,-0.4587258696556091,-0.8159728050231934,-0.9641380310058594,-0.8701268434524536,-0.7834843993186951
21629,0,-0.7785067796707154,-0.4243900775909424,-0.7757031917572021,-0.8250831365585327,-1.0064811706542969,-0.8608763217926025
40120,0,-0.7787331700325012,-0.4146063923835754,-0.8511792421340942,-0.8812648057937622,-0.9617304801940918,-0.7848849296569824
38456,0,-0.7788878738880157,-0.416363924741745,-0.9016445875167848,-0.9569436311721802,-0.9288856983184814,-0.6906015276908875
38720,0,-0.7793399572372437,-0.4000946879386902,-0.8222920298576355,-0.9845504760742188,-0.8996243476867676,-0.7901382446289062
33416,0,-0.7799054324626923,-0.4059618413448334,-0.9919743537902832,-0.8943140506744385,-0.8834929466247559,-0.7237839698791504
22833,0,-0.7800138831138611,-0.3674995899200439,-0.8300291895866394,-0.8709442615509033,-0.9758129119873048,-0.8557834625244141
22837,0,-0.7800138831138611,-0.3674995899200439,-0.8300291895866394,-0.8709442615509033,-0.9758129119873048,-0.8557834625244141
14793,0,-0.7800493717193604,-0.3823385238647461,-0.9491600394248962,-0.8716232776641846,-0.9451545476913452,-0.7519704699516296
33628,0,-0.780061274766922,-0.4183095395565033,-0.9007340669631958,-0.8726300597190857,-0.8968859910964966,-0.8117467164993286
22289,0,-0.7802964270114898,-0.4255885779857635,-0.9091376066207886,-0.8802262544631958,-0.8721789121627808,-0.8143507838249207
33672,0,-0.7804356873035431,-0.4176354110240936,-0.8726283311843872,-0.8769471049308777,-0.950492024421692,-0.784475564956665
19885,0,-0.780704402923584,-0.4055323600769043,-0.8839075565338135,-0.8595654964447021,-0.9389219284057616,-0.8155946731567383
22125,0,-0.7809846937656403,-0.3897610604763031,-0.9774994850158693,-0.9392635226249696,-0.9315826892852784,-0.6668167114257812
24457,0,-0.7809857964515686,-0.3766070604324341,-0.8241993188858032,-0.888789176940918,-0.9530247449874878,-0.8623086810112
38364,0,-0.7811816692352295,-0.4549983739852905,-0.6657029390335083,-0.9805779457092284,-0.9466793537139891,-0.8579497337341309
24433,0,-0.7815049707889556,-0.3786413371562958,-0.8524447679519653,-0.7964140772819519,-0.9972201585769652,-0.8828045129776001
38076,0,-0.7818281650543213,-0.4335530996322632,-0.7914085388183594,-0.8167893886566162,-0.8868560791015625,-0.9805337190628052
36884,0,-0.7819960832595825,-0.4022914171218872,-1.0894855260849,-0.8739650249481201,-0.8737342357635498,-0.6705042123794556
33612,0,-0.7820756137371063,-0.341245025396347,-0.8808776140213013,-0.9213619232177734,-0.9289528131484984,-0.8379406929016113
21129,0,-0.7821600914001465,-0.3924736976623535,-0.7876566648483276,-1.019118309020996,-0.9768239855766296,-0.7347277998924255
