Original,Reconstructed,Label,Predicted,Error
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000e27000000000000000040b4f72c3744,04031210000e000e27000000000000000040b4f72c3744,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000001000100000000409b3333700000003ec4a8c1000000003f4a3d713f5eb8524336,04100be9001224000000000001000100000000409b3333700000003ec4a8c1000000003f4a3d713f5eb8524336,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100000000000040ae6666700000003e891d15000000003eb851ec3f5eb8524334,04100be9001224000000000000100000000000040ae6666700000003e891d15000000003eb851ec3f5eb8524334,0,1,0.001565427
04031210000e000cea00000000000000004000bc533834,04031210000e000cea00000000000000004000bc533834,0,0,0.000000000
04031210000e000e2f000000000000000040b7e8763337,04031210000e000e2f000000000000000040b7e8763337,0,0,0.000000000
04100be900122400000000000100000000000041866666770000003e8b0f28000000003f4a3d713f5eb8524439,04100be9001224000000000000100000000000041866666770000003e8b0f28000000003f4a3d713f5eb8524439,0,1,0.001586284
04031210000e000d0f0000000000000000406db08d4333,04031210000e000d0f0000000000000000406db08d4333,1,0,0.000000000
04031210000e000d30000000000000000040343ada3034,04031210000e000d30000000000000000040343ada3034,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523739,04100be90012240001000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523739,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ce800000000000000003ffe875b4236,04031210000e000ce800000000000000003ffe875b4236,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000000010000000040fa8f5c770000003ebf212d000000003f4a3d713f5eb8524643,04100be9001224000000000000000010000000040fa8f5c770000003ebf212d000000003f4a3d713f5eb8524643,0,1,0.001760702
04100be900122400000000000000010000000040fa8f5c770000003ebf212d000000003f4a3d713f5eb8524643,04100be9001224000000000000000010000000040fa8f5c770000003ebf212d000000003f4a3d713f5eb8524643,0,1,0.001760702
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000df8000000000000000040a3ad9c3938,04031210000e000df8000000000000000040a3ad9c3938,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000200010001000000004078f5c3720000003ec21965000000003f4a3d713f5eb8523746,04100be90012240001000200010001000000004078f5c3720000003ec21965000000003f4a3d713f5eb8523746,0,0,0.000000000
04100be90012240001000200000000000000003e851eb8740000003eb34d6a000000003f4a3d713f5eb8523243,04100be90012240001000200000000000000003e851eb8740000003eb34d6a000000003f4a3d713f5eb8523243,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000c7100000000000000003f1bf43b4333,04031210000e000c7100000000000000003f1bf43b4333,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000e22000000000000000040b3205e3238,04031210000e000e22000000000000000040b3205e3238,0,0,0.000000000
04031210000e000ec6000000000000000040ef14993139,04031210000e000ec6000000000000000040ef14993139,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210300e300caf00000000000000003fa932063845,04031210300e300caf00000000000000003fa932063845,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240000000000010000000000003f2147ae430a00003ea9ba5e000000003eb851ec3fa147ae3138,04100be900122400000000000010000000000003f2147ae430a0000003ea9ba5e000000003eb851ec3fa147ae3138,1,1,0.002302930
04100be900122400000000000000010000000041566666710000003e4e8a72000000003f2666663f5eb8523844,04100be9001224000000000000000010000000041566666710000003e4e8a72000000003f2666663f5eb8523844,0,1,0.001440921
04100be90012240001000100010001000000004078f5c3760000003ec21965000000003f4a3d713f5eb8523743,04100be90012240001000100010001000000004078f5c3760000003ec21965000000003f4a3d713f5eb8523743,0,0,0.000000000
04100be90012240001000000000001000000004144cccd770000003e800d1b000000003e8000003f5eb8524530,04100be90012240001000000000001000000004144cccd770000003e800d1b000000003e8000003f5eb8524530,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240000000000000000000000003fbeb8526f0000003e692a30000000003f428f5c3f5eb8523338,04100be90012240000000000000000000000003fbeb8526f0000003e692a30000000003f428f5c3f5eb8523338,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ed1000000000000000040f3205e3339,04031210000e000ed1000000000000000040f3205e3339,0,0,0.000000000
04031210300e300cb100000000000000003fad9bf43331,04031210300e300cb100000000000000003fad9bf43331,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000000010000000040fa8f5c770000003e5b7176000000003f4a3d713f5eb8524337,04100be9001224000000000000000010000000040fa8f5c770000003e5b7176000000003f4a3d713f5eb8524337,0,1,0.001760256
04031210000e000cdb00000000000000003feb66fd3535,04031210000e000cdb00000000000000003feb66fd3535,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400010000000000010000000041566666710000003e4e8a72000000003f2666663f5eb8523843,04100be900122400010000000000010000000041566666710000003e4e8a72000000003f2666663f5eb8523843,0,0,0.000000000
04100be900122400010002000000000000000040d66666740000003e891d15000000003f4a3d713f5eb8523932,04100be900122400010002000000000000000040d66666740000003e891d15000000003f4a3d713f5eb8523932,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210200e200c6e00000000000000003f1902f14334,04031210200e200c6e00000000000000003f1902f14334,0,0,0.000000000
04100be900122400000000000100000000000040a80000730000003eba43fe000000003eb851ec3f5eb8523533,04100be9001224000000000000100000000000040a80000730000003eba43fe000000003eb851ec3f5eb8523533,0,1,0.001547526
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000e25000000000000000040b499033036,04031210000e000e25000000000000000040b499033036,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210200e200c7200000000000000003f1ee5853434,04031210200e200c7200000000000000003f1ee5853434,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210100e10116600000000000000004173205e3030,04031210100e10116600000000000000004173205e3030,0,0,0.000000000
04100be9001224000000000000000100000000418666666f0000003eb3dd98000000003f3d70a43f5eb8523232,04100be90012240000000000000000100000000418666666f0000003eb3dd98000000003f3d70a43f5eb8523232,0,1,0.001503624
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000df7000000000000000040a34f733230,04031210000e000df7000000000000000040a34f733230,0,0,0.000000000
04031210000e000ce100000000000000003ff2c2364233,04031210000e000ce100000000000000003ff2c2364233,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400010001000000000000000041135c29700000003ea0902e000000003e6b851f402c40803632,04100be900122400010001000000000000000041135c29700000003ea0902e000000003e6b851f402c40803632,1,0,0.000000000
04031210000e000cc9000000000000000000d2640c4232,04031210000e000cc9000000000000000040d2640c4232,1,0,0.000126102
04100be90012240001000100010001000000004078f5c3760000003ec21965000000003f4a3d713f5eb8523743,04100be90012240001000100010001000000004078f5c3760000003ec21965000000003f4a3d713f5eb8523743,0,0,0.000000000
04031210000e00114d0000000000000000416eb6703936,04031210000e00114d0000000000000000416eb6703936,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000000000000000000418d999a720000003ea29c78000000003edc28f63f1c28f64141,04100be9001224000000000000000000000000418d999a720000003ea29c78000000003edc28f63f1c28f64141,1,0,0.000000000
04100be900122400010000000100000000000040a80000730000003eba43fe000000003eb851ec3f5eb8523532,04100be900122400010000000100000000000040a80000730000003eba43fe000000003eb851ec3f5eb8523532,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e00162a000100000000000000e9bf443943,04031210000e00162a0001000000000000040e9bf443943,1,0,0.000643823
04100be900122400000000000000010000000040de147b710000003eb1a9fc000000003ea3d70a3f5eb8524136,04100be9001224000000000000000010000000040de147b710000003eb1a9fc000000003ea3d70a3f5eb8524136,0,1,0.001740906
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e0011d7000000000000000000840bc53844,04031210000e0011d7000000000000000040840bc53844,1,0,0.000134419
04100be900122400000000000100000000000040880000750000003e5e00d2000000003eb333333f5eb8523138,04100be9001224000000000000100000000000040880000750000003e5e00d2000000003eb333333f5eb8523138,0,1,0.001441861
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210100e100ecf000000000000000040f2c2364132,04031210100e100ecf000000000000000040f2c2364132,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900122400000000000100010000000040de147b710000003eb1a9fc000000003f028f5c3f5eb8523342,04100be9001224000000000000100010000000040de147b710000003eb1a9fc000000003f028f5c3f5eb8523342,0,1,0.001854633
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000e28000000000000000040b555564633,04031210000e000e28000000000000000040b555564633,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000e28000000000000000040b5b37e3644,04031210000e000e28000000000000000040b5b37e3644,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100010000000040a80000730000003ea3d70a000000003f4a3d713f5eb8524335,04100be900122400000000000100010000000040a80000730000003ea3d70a000000003f4a3d713f5eb8524335,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000000000001000000004144cccd770000003e800d1b000000003e8000003f5eb8524530,04100be90012240001000000000001000000004144cccd770000003e800d1b000000003e8000003f5eb8524530,0,0,0.000000000
04031210200e200c7200000000000000003f24c8174339,04031210200e200c7200000000000000003f24c8174339,0,0,0.000000000
04031210000e000e39000000000000000040bb96124446,04031210000e000e39000000000000000040bb96124446,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e100d4f00000000000000004045e2933533,04031210100e100d4f00000000000000004045e2933533,0,0,0.000000000
04031210000e000cc400000000000000003fc9902f3332,04031210000e000cc400000000000000003fc9902f3332,0,0,0.000000000
04031210100e10114d0000000000000000416e875b4241,04031210100e10114d0000000000000000416e875b4241,0,0,0.000000000
04031210000e0010660000000000000000abe000f34435,04031210000e001066000000000000000040abe000f34435,1,0,0.000894976
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000100000000000000004198cccd720000003e7318fc000000003ed70a3d3f5eb8523134,04100be90012240001000100000000000000004198cccd720000003e7318fc000000003ed70a3d3f5eb8523134,0,0,0.000000000
04100be90012240001000100000000000000004198cccd720000003e7318fc000000003ed70a3d3f5eb8523134,04100be90012240001000100000000000000004198cccd720000003e7318fc000000003ed70a3d3f5eb8523134,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000cc500000000000000003fc9902f3331,04031210000e000cc500000000000000003fc9902f3331,0,0,0.000000000
04031210000e0010ba000000000000000041537e883635,04031210000e0010ba000000000000000041537e883635,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210100e100f890000000000000000429e00003331,04031210100e100f890000000000000000429e00003331,1,0,0.000000000
04031210000e0011450000000000000000416d0eb63031,04031210000e0011450000000000000000416d0eb63031,0,0,0.000000000
04100be900122400010002000000000000000040f75c29710000003ead4fdf000000003f4a3d713f5eb8523942,04100be900122400010002000000000000000040f75c29710000003ead4fdf000000003f4a3d713f5eb8523942,0,0,0.000000000
04031210100e100de90000000000000000409b96123330,04031210100e100de90000000000000000409b96123330,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e10175d00000000000000004202f1494237,04031210100e10175d00000000000000004202f1494237,0,0,0.000000000
040800014633,04100be900124536,1,0,0.000632799
04100be900122400000000000000010000000041800000720000003ebd8adb000000003f3d70a43f90a3d73535,04100be9001224000000000000000010000000041800000720000003ebd8adb000000003f3d70a43f90a3d73535,1,1,0.001609933
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210100e10116300000000000000004172c2363841,04031210100e10116300000000000000004172c2363841,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240001000000010000000000004144cccd760000003ea154ca000000003eae147b3f5eb8523044,04100be90012240001000000010000000000004144cccd760000003ea154ca000000003eae147b3f5eb8523044,0,0,0.000000000
04031210000e000cbe00000000000000003fbf43ae3130,04031210000e000cbe00000000000000003fbf43ae3130,0,0,0.000000000
04100be900122400000000000100010000000040a80000730000003eb9096c000000003f4a3d713f5eb8523142,04100be900122400000000000100010000000040a80000730000003eb9096c000000003f4a3d713f5eb8523142,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e00117f000000000000000079c21c244245,04031210000e00117f00000000000000004079c21c244245,1,0,0.000890821
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e0012f40000000000000000419e40bc4538,04031210000e0012f40000000000000000419e40bc4538,0,0,0.000000000
04100be9001224000100020000000000000000419b3333730000003ea75f70000000003ecccccd3f5eb8523043,04100be9001224000100020000000000000000419b3333730000003ea75f70000000003ecccccd3f5eb8523043,0,0,0.000000000
04100be900122400010000000100010000000041866666730000003e6a4a8c000000003ed1eb853f5eb8523135,04100be900122400010000000100010000000041866666730000003e6a4a8c000000003ed1eb853f5eb8523135,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be9001224000100020000000100000000414b33336f0000003e805bc0000000003f4000003f5eb8523545,04100be9001224000100020000000100000000414b33336f0000003e805bc0000000003f4000003f5eb8523545,0,0,0.000000000
04100be9001224000000000001000000000000417b3333760000003ead4fdf000000003f2666663f5eb8523338,04100be90012240000000000001000000000000417b3333760000003ead4fdf000000003f2666663f5eb8523338,0,1,0.001429990
04031210100e10111f000000000000000041666fd13932,04031210100e10111f000000000000000041666fd13932,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e0011710000000000000000417555564536,04031210000e0011710000000000000000417555564536,0,0,0.000000000
04031210000e000c7100000000000000003f1ee5853835,04031210000e000c7100000000000000003f1ee5853835,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000dfa000000000000000040a40bc53045,04031210000e000dfa000000000000000040a40bc53045,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000cde00000000000000003fecdfa13334,04031210000e000cde00000000000000003fecdfa13334,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,1,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100020000000000000000419b3333770000003e8b0f28000000003f147ae13f5eb8524231,04100be9001224000100020000000000000000419b3333770000003e8b0f28000000003f147ae13f5eb8524231,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e00162300010000000000003fd800003738,04031210000e00162300010000000000003fd800003738,1,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100020000000000000000419b3333740000003e962b6b000000003ecccccd3f5eb8523535,04100be9001224000100020000000000000000419b3333740000003e962b6b000000003ecccccd3f5eb8523535,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000df7000000000000000040a2f14a4138,04031210000e000df7000000000000000040a2f14a4138,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240000000000000000000000003e2e147b740000003e7c5048000000003f2666663f5eb8523239,04100be90012240000000000000000000000003e2e147b740000003e7c5048000000003f2666663f5eb8523239,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e0012e30000000000000000419cb08d4241,04031210000e0012e30000000000000000419cb08d4241,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ceb0000000000000000400234f73635,04031210000e000ceb0000000000000000400234f73635,0,0,0.000000000
04031210000e000ce100000000000000003ff43ada3935,04031210000e000ce100000000000000003ff43ada3935,0,0,0.000000000
04100be90012240000000000010001000000004180cccd6f0000003eb14e3c000000003e99999a3f5eb8524344,04100be90012240000000000010001000000004180cccd6f0000003eb14e3c000000003e99999a3f5eb8524344,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240001000000000000000000004191999a740000003e891d15000000003eb851ec3f5eb8523735,04100be90012240001000000000000000000004191999a740000003e891d15000000003eb851ec3f5eb8523735,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e0011b300000000000000004180bc533335,04031210000e0011b300000000000000004180bc533335,0,0,0.000000000
04031210100e100e45000000000000000040c05e294346,04031210100e100e45000000000000000040c05e294346,0,0,0.000000000
04100be90012240001000200010001000000004078f5c3720000003ec21965000000003f4a3d713f5eb8523746,04100be90012240001000200010001000000004078f5c3720000003ec21965000000003f4a3d713f5eb8523746,0,0,0.000000000
04100be9001224000000000000000000000000403b851f770000003ec7ef9e000000003f4a3d713f5eb8524243,04100be9001224000000000000000000000000403b851f770000003ec7ef9e000000003f4a3d713f5eb8524243,0,0,0.000000000
04100be900122400000000000100000000000040bb851f760000003ea154ca000000003eae147b3f5eb8523844,04100be9001224000000000000100000000000040bb851f760000003ea154ca000000003eae147b3f5eb8523844,0,1,0.001696641
04031210000e000e35000000000000000040b9bf433842,04031210000e000e35000000000000000040b9bf433842,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000001000000000000419b3333770000003e8b0f28000000003f4a3d713f5eb8523241,04100be90012240000000000001000000000000419b3333770000003e8b0f28000000003f4a3d713f5eb8523241,0,1,0.001645179
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000e26000000000000000040b499033035,04031210000e000e26000000000000000040b499033035,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000e23000000000000000040b2c2354146,04031210000e000e23000000000000000040b2c2354146,0,0,0.000000000
04031210100e100e45000000000000000040bfa1d74446,04031210100e100e45000000000000000040bfa1d74446,0,0,0.000000000
04100be9001224000000000001000100000000418666666f0000003eb3dd98000000003f3d70a43f5eb8523231,04100be90012240000000000001000100000000418666666f0000003eb3dd98000000003f3d70a43f5eb8523231,0,1,0.001626059
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240001000100010001000000004078f5c3760000003ec21965000000003f4a3d713f5eb8523743,04100be90012240001000100010001000000004078f5c3760000003ec21965000000003f4a3d713f5eb8523743,0,0,0.000000000
04100be900122400000000000100000000000040bb851f760000003eb14120000000003eae147b3f5eb8523341,04100be9001224000000000000100000000000040bb851f760000003eb14120000000003eae147b3f5eb8523341,0,1,0.001665372
04100be90012240001000200000001000000004198cccd740000003e7318fc000000003eb851ec3f5eb8523339,04100be90012240001000200000001000000004198cccd740000003e7318fc000000003eb851ec3f5eb8523339,0,0,0.000000000
04031210000e000cdb00000000000000003feb66fd3535,04031210000e000cdb00000000000000003feb66fd3535,0,0,0.000000000
04031210000e001381000000000000000041ab205e4342,04031210000e001381000000000000000041ab205e4342,0,0,0.000000000
04031210000e000e18000000000000000040af72c23830,04031210000e000e18000000000000000040af72c23830,0,0,0.000000000
04031210300e300d5500000000000000003e9fc5263346,04031210300e300d5500000000000000003e9fc5263346,1,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000100000000000000004198cccd720000003e7318fc000000003ed70a3d3f5eb8523134,04100be90012240001000100000000000000004198cccd720000003e7318fc000000003ed70a3d3f5eb8523134,0,0,0.000000000
04031210000e00117400000000000000004175b37e3544,04031210000e00117400000000000000004175b37e3544,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210300e300da100000000000000004087b9614441,04031210300e300da100000000000000004087b9614441,0,0,0.000000000
04031210000e001749000100000000000042021d6c3942,04031210000e001749000100000000000042021d6c3942,0,0,0.000000000
04031210000e000ee6000000000000000040fad9c03032,04031210000e000ee6000000000000000040fad9c03032,0,0,0.000000000
04100be9001224000100010000000100000000410f851f730000003eb0cb29000000003f2e147b3f5eb8524433,04100be9001224000100010000000100000000410f851f730000003eb0cb29000000003f2e147b3f5eb8524433,0,0,0.000000000
04020bb700093246,04030bb700093245,1,0,0.000056809
04100be900122400010002000000000000000040823d71760000003ead4fdf000000003f4a3d713f5eb8524532,04100be900122400010002000000000000000040823d71760000003ead4fdf000000003f4a3d713f5eb8524532,0,0,0.000000000
04100be900122400010002000100000000000040433333760000003e8a3d71000000003f4a3d713f5eb8523042,04100be900122400010002000100000000000040433333760000003e8a3d71000000003f4a3d713f5eb8523042,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000c6e00000000000000003fe802f13335,04031210000e000c6e00000000000000003fe802f13335,1,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e10116900000000000000004173dcb14545,04031210100e10116900000000000000004173dcb14545,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be9001224000100020000000000000000419b3333730000003ea75f70000000003ecccccd3f5eb8523043,04100be9001224000100020000000000000000419b3333730000003ea75f70000000003ecccccd3f5eb8523043,0,0,0.000000000
04031210000e0010ca00000000000000004156cdfa3931,04031210000e0010ca00000000000000004156cdfa3931,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400010000000000000000000040880000750000003e5e00d2000000003f28f5c33f5eb8523530,04100be900122400010000000000000000000040880000750000003e5e00d2000000003f28f5c33f5eb8523530,0,0,0.000000000
04031210000e000cbd00000000000000003e1b43ae4236,04031210000e000cbd00000000000000003e1b43ae4236,1,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e10114d0000000000000000416ee5853332,04031210100e10114d0000000000000000416ee5853332,0,0,0.000000000
04031210100e100dc5000000000000000040e2b6703846,04031210100e100dc5000000000000000040e2b6703846,1,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210200e200c7100000000000000003f1ee5853435,04031210200e200c7100000000000000003f1ee5853435,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000ceb0000000000000000400178a53734,04031210000e000ceb0000000000000000400178a53734,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100000000000100000000409bd70a770000003e800d1b000000003f0000003f5eb8524331,04100be9001224000100000000000100000000409bd70a770000003e800d1b000000003f0000003f5eb8524331,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000200000001000000004198cccd740000003eba43fe000000003eb851ec3f5eb8524335,04100be90012240001000200000001000000004198cccd740000003eba43fe000000003eb851ec3f5eb8524335,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210300e300cb2000000000000000000ad9bf43646,04031210300e300cb2000000000000000040ad9bf43646,1,0,0.000147821
04100be900124536,04100be900124536,1,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000ca8000000000000000000a05e294545,04031210000e000ca8000000000000000040a05e294545,1,0,0.000153932
04100be90012240000000000000000000000004110f5c3770000003ebb98c8000000003f3d70a43f5eb8524232,04100be90012240000000000000000000000004110f5c3770000003ebb98c8000000003f3d70a43f5eb8524232,0,0,0.000000000
04100be900122400000000000100000000000040bb851f760000003ea154ca000000003eae147b3f5eb8523844,04100be9001224000000000000100000000000040bb851f760000003ea154ca000000003eae147b3f5eb8523844,0,1,0.001696641
04100be9001224000000000001000000000000417b3333710000003ead4fdf000000003f2666663f5eb8523344,04100be90012240000000000001000000000000417b3333710000003ead4fdf000000003f2666663f5eb8523344,0,1,0.001428205
04031210000e0010ff000000000000000041602f154435,04031210000e0010ff000000000000000041602f154435,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210200e200c7200000000000000003f21d6ce3037,04031210200e200c7200000000000000003f21d6ce3037,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be9001224000100010000000100000000414b3333730000003eb0cb29000000003f4000003f5eb8523532,04100be9001224000100010000000100000000414b3333730000003eb0cb29000000003f4000003f5eb8523532,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000cd900000000000000003fe875b33935,04031210000e000cd900000000000000003fe875b33935,0,0,0.000000000
04100be900124536,04100be900124536,1,0,0.000000000
04100be9001224000100020000000000000000419b3333770000003e8b0f28000000003f147ae13f5eb8524231,04100be9001224000100020000000000000000419b3333770000003e8b0f28000000003f147ae13f5eb8524231,0,0,0.000000000
04100be900122400000000000100010000000040928f5c720000003eb0e560000000003ea3d70a3f5eb8524635,04100be900122400000000000100010000000040928f5c720000003eb0e560000000003ea3d70a3f5eb8524635,0,0,0.000000000
