Label_True,Label_Pred,Score_Mean,Score_Min,Score_Median
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,1,-10.28831696510315,-18.172971725463867,-11.084370613098145
0,0,-0.35123343564476345,-2.8752589225769043,-0.004571456462144852
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.8995755514126802,-3.625795841217041,-0.2608887553215027
0,0,-1.264790420636199,-4.489047527313232,-0.23479358851909637
0,0,-0.3059626946428518,-2.8791112899780273,-0.005370849510654807
0,0,-0.5782304929696436,-4.393730163574219,-0.038932109251618385
0,0,-0.24472661943750776,-1.144537329673767,-0.1816931813955307
0,0,-0.3172609379946266,-1.7447363138198853,-0.0036469013430178165
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.3541205776057788,-2.519723892211914,-0.0016535464092157781
0,0,-0.11622101713841802,-0.6095432639122009,-0.018442362546920776
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.1628885687229139,-1.5052345991134644,-0.0007203383138403296
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-1.8344150218619426,-6.725682735443115,-0.7134209275245667
0,0,-1.5311512254836266,-5.653280735015869,-1.2189055681228638
0,0,-1.5257967629590514,-5.101020336151123,-0.502547562122345
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.3604411673510446,-2.9989335536956787,-0.0016296574613079429
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.425652398231884,-5.620234966278076,-0.00032026166445575655
0,0,-0.04540348571882297,-0.25454118847846985,-0.00512377405539155
0,0,-0.009939745866086014,-0.06784553080797195,-0.0004157986550126225
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.9870031060240648,-2.8003833293914795,-0.3476411998271942
1,1,-3.851864164689491,-12.79643726348877,-2.4538508653640747
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.40208939381210246,-2.05393648147583,-0.12105344980955124
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,1,-1.7761808107851578,-10.005529403686523,-0.010137169621884823
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-1.276745238660724,-4.793022155761719,-1.0671773254871368
0,0,-0.223543838637282,-2.175997018814087,-0.006848286837339401
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-1.2623736606657008,-4.268685817718506,-0.11078204214572906
0,0,-0.5254824688571258,-5.8836989402771,-0.0004923721426166594
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.08544394910933839,-1.4000991582870483,-5.805407681691577e-06
0,0,-0.24450530920662097,-1.8690248727798462,-0.0005138803389854729
0,0,-0.005965286981704594,-0.08974304050207138,-7.504008681280538e-05
0,0,-0.1827226015884603,-1.7110557556152344,-0.0002241008187411353
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.11795811175090688,-1.6347789764404297,-0.0009513897239230573
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-1.0893077176950847,-4.836905479431152,-0.18451693654060364
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.25297521808853934,-2.348649740219116,-0.00016465780208818614
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,1,-3.1340889336061784,-8.98149585723877,-2.895050048828125
0,0,-0.3859676646444169,-3.735750198364258,-0.006991991074755788
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.20284856222312758,-2.9177582263946533,-0.0028457825537770987
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.46119175482224123,-1.4287614822387695,-0.0824002344161272
0,0,-0.19270690693357204,-2.2094006538391113,-0.00804003607481718
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-1.7328322408030061,-6.5856614112854,-0.6639662086963654
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.28203827628993794,-2.147369146347046,-0.0646882876753807
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,1,-0.9733967252490154,-7.9693403244018555,-0.04495970346033573
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.3108718950426616,-1.2174700498580933,-0.012108714319765568
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,1,-2.0420121852878617,-8.291786193847656,-0.9233951568603516
0,0,-0.2135515113433752,-0.9585378766059875,-0.08002886921167374
0,0,-0.07279964192017967,-0.5410885214805603,-9.58027012529783e-05
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.506080149034797,-3.314329147338867,-0.0932314395904541
0,0,-0.08524395400712999,-0.40293121337890625,-0.000998629635432735
0,0,-1.7861107416984832,-6.071841716766357,-1.3839281797409058
0,0,-1.4726381801457138,-4.156620979309082,-0.9542468190193176
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.05576073297128918,-0.578140377998352,-0.00020760601182701066
0,0,-0.14679498860436008,-2.8218042850494385,-9.480761218583211e-05
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.618392069405514,-4.481071472167969,-0.0006125125219114125
0,0,-0.19726353658267157,-3.2693238258361816,-0.03498181141912937
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,1,-2.816682902884582,-12.238194465637207,-1.262436032295227
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.28843465536508156,-2.723440408706665,-0.006888210773468018
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.34611697925772933,-3.1873674392700195,-0.09833594784140587
0,0,-0.036629024923846974,-0.6974834203720093,-0.002475329441949725
0,0,-0.10151746752760099,-1.9052362442016602,-0.0014500159304589033
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.22394284917902918,-1.522128939628601,-0.0007834849529899657
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.8275002798536998,-2.9405665397644043,-0.02048569731414318
0,0,-0.156454692186016,-2.5373647212982178,-0.0018416867824271321
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.3525962645143554,-3.156930923461914,-0.0011322100181132555
0,0,-0.09919961365542698,-0.5548331141471863,-0.0023704387713223696
0,0,-0.9263763326259811,-6.754737377166748,-0.0006750466272933409
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.18830865066936692,-1.1380244493484497,-0.013940311037003994
0,1,-0.5611629681394276,-9.018566131591797,-7.404091957141645e-05
0,0,-0.2507768948559828,-2.595851421356201,-0.00020096925436519086
0,0,-0.20376735345938546,-2.014871597290039,-0.0013936283066868782
0,0,-0.08433883972581199,-1.0392868518829346,-0.0022023566998541355
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,1,-5.364426489685714,-15.055005073547363,-5.011704444885254
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.9893200988166632,-5.574385166168213,-0.3396429121494293
0,0,-0.9312442289682832,-4.484102249145508,-0.3806215822696686
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,1,-1.685705116349884,-7.755719184875488,-1.211649775505066
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.10414244704082876,-0.39728888869285583,-0.004037809558212757
0,0,-2.2400878236419954,-6.222445487976074,-2.104853928089142
0,0,-1.4299744178233738,-5.822535991668701,-1.3746848702430725
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.0950780238887457,-1.458618402481079,-0.0010292272781953216
1,1,-4.441599847669729,-11.975150108337402,-4.978516101837158
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,1,-2.8823466948698258,-12.099964141845703,-0.8027689456939697
0,0,-0.5882789799299684,-4.932281970977783,-0.006044951733201742
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-1.205748945754156,-5.4919843673706055,-0.6855804324150085
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.37770974764112,-1.8506542444229126,-0.0037592113949358463
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,1,-4.2141140022472525,-12.946988105773926,-5.503636360168457
1,1,-3.602096842186029,-24.573665618896484,-1.0618534684181213
0,0,-0.2167584142072463,-1.0039105415344238,-0.029839678667485714
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,1,-1.1034554520793451,-9.582527160644531,-0.036207424476742744
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.7632147551752563,-2.788546085357666,-0.17827829718589783
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.13147910087068965,-1.761491060256958,-0.0003714568665600382
1,1,-2.403028831643949,-10.595746040344238,-0.9045197367668152
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.8776345969702197,-4.023735046386719,-0.008300560526549816
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,1,-3.9089210359417654,-19.515172958374023,-2.233464479446411
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.31863648337295986,-1.5378392934799194,-0.07022824883460999
0,0,-0.3318770604253887,-4.034527778625488,-0.0018013695371337235
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,1,-4.249250091902388,-10.732365608215332,-3.401270866394043
0,0,-0.1125701457370986,-2.0004653930664062,-0.0008078450337052345
1,0,-2.522952482814225,-5.932041168212891,-2.815711736679077
1,1,-2.862331325371277,-14.846541404724121,-1.0863583087921143
0,0,-0.07279964192017967,-0.5410885214805603,-9.58027012529783e-05
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.5952211055437251,-2.302082061767578,-0.38055864721536636
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.15179086093532648,-1.4218523502349854,-0.00022406042990041897
1,1,-9.316893029212952,-17.588287353515625,-9.470118999481201
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.01437525299625122,-0.15548063814640045,-0.00040032435208559036
0,0,-0.25262706401799734,-1.0904746055603027,-0.13193179666996002
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.16176689366367536,-2.7438547611236572,-0.001838788390159607
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.8202001835123863,-6.964540004730225,-0.08255475386977196
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.7119371600610975,-3.004661798477173,-0.06114206789061427
0,0,-0.08343511362242995,-1.029170036315918,-0.0002837789652403444
0,0,-0.09762752161117937,-0.8034564852714539,-0.032549720257520676
0,0,-0.1485333647779698,-1.7216030359268188,-0.001888458791654557
0,0,-0.12227428974000969,-0.7612629532814026,-0.0005256809527054429
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.08524395400712999,-0.40293121337890625,-0.000998629635432735
0,0,-1.7596612161755047,-6.451452732086182,-1.0985287427902222
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.35997249964879213,-3.625870704650879,-0.00018730931333266199
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,1,-5.855512420019944,-19.722402572631836,-0.515033096075058
0,0,-0.48634744782318906,-5.676913738250732,-0.014735269360244274
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-1.0158514008084853,-7.179576873779297,-0.0521714873611927
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,1,-0.5778965344700088,-7.435491561889648,-0.000407263170927763
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.32195227917526,-3.438443899154663,-0.001440951251424849
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.8958981072032314,-6.471623420715332,-0.11927624046802521
0,0,-0.14766993805915812,-2.1807968616485596,-0.0015326751163229346
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.4135927422304195,-3.427272081375122,-0.004238288034684956
0,0,-0.36750203975381734,-1.9283825159072876,-0.03365638107061386
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.06707171285233283,-0.6250746250152588,-3.76186426365166e-05
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,1,-3.1356447342900187,-8.317748069763184,-2.1473459005355835
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.3191338256102775,-1.0643036365509033,-0.16865143179893494
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.2650990464109623,-1.6326513290405273,-3.623932116170181e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,1,-3.9828564849206645,-28.052953720092773,-1.2536367177963257
0,0,-0.08555757383435829,-3.4945716857910156,-0.0002449600360705517
0,0,-0.38525724938627487,-3.337714910507202,-0.0037970920093357563
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.5202995847890083,-3.150097608566284,-0.05235631391406059
0,0,-0.4406400612287324,-3.0785253047943115,-0.021682758815586567
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.20084881135463262,-1.748247742652893,-0.0031262903939932585
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.10784312723156562,-1.7975844144821167,-0.0005134716047905385
0,1,-0.8130085462108101,-9.691617012023926,-0.004545451607555151
0,0,-0.3479782170539979,-1.7868002653121948,-0.0038061444647610188
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.5092326976051228,-2.0994174480438232,-0.41725921630859375
0,0,-0.3472061527884156,-1.8317395448684692,-0.026619214564561844
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.30230622277268765,-1.2003769874572754,-0.0062065147794783115
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,0,-2.6404609358320523,-7.290510654449463,-3.011312246322632
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,1,-2.540064275360616,-19.79652976989746,-0.11650259792804718
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.20273332957946608,-2.4840173721313477,-0.003899824572727084
0,0,-1.2102708718205417,-5.398444652557373,-0.5978254675865173
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.2660254556649787,-1.9186042547225952,-0.0655242595821619
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.2035020661782488,-3.329674243927002,-0.00830688001587987
0,0,-0.01437525299625122,-0.15548063814640045,-0.00040032435208559036
0,0,-1.2769058438315393,-5.663670539855957,-0.6050081849098206
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,1,-2.3055242886434404,-7.890411376953125,-1.7582721710205078
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.17309608533921425,-1.3176459074020386,-0.00024832280178088695
0,0,-0.1980061798781989,-1.7219489812850952,-0.0007551335147581995
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.11153382469889458,-1.3919614553451538,-0.0005669508827850223
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.08806140643108595,-1.701356291770935,-0.00288890372030437
0,0,-0.7446324881302897,-4.635224342346191,-0.006450915185268968
0,0,-0.6921257894677447,-2.537353038787842,-0.10981571674346924
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.9314355286574377,-4.454697132110596,-0.22193678468465805
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.1043802923005309,-0.912273108959198,-0.00027266058896202594
0,0,-0.10718560341428685,-1.4237655401229858,-4.33902969234623e-05
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.5816697543355551,-3.179746389389038,-0.09879007935523987
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
1,1,-4.3166858786619935,-12.579855918884277,-2.0994014143943787
0,0,-0.4616916481808421,-4.4922709465026855,-0.00025394506519660354
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.2278943951741482,-1.9574841260910034,-7.577892756671645e-05
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.7428082668552812,-2.195204496383667,-0.1636636108160019
0,0,-0.23281783271745307,-3.002173900604248,-6.302794645307586e-05
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.3048571005713612,-2.277245283126831,-0.006753116846084595
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-1.214373771321336,-4.946402549743652,-0.06556418538093567
0,0,-0.9144594034656685,-7.217197418212891,-7.164372436818667e-05
1,1,-1.8580904070085051,-10.184004783630371,-0.4133260250091553
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.0065678512066946835,-0.05234512686729431,-0.0006358688115142286
1,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.08069191479371766,-1.1112314462661743,-0.0001586286525707692
0,0,-2.4700128841974855,-6.839941501617432,-2.747148275375366
0,0,-0.8327225398386581,-6.404193878173828,-0.03622383438050747
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.10557288510718049,-2.614380359649658,-0.0033117004204541445
0,0,-0.2497308575609918,-1.9303696155548096,-0.004560071742162108
0,0,-0.6072866673895776,-3.631704807281494,-0.01929447241127491
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.2600635816185675,-2.6407976150512695,-0.001026446116156876
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.47017827469311896,-1.7075624465942383,-0.19467779994010925
0,0,-1.0941843543948835,-3.2222211360931396,-0.25386562943458557
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.29782191407168623,-3.163618803024292,-0.0004734629619633779
1,1,-2.8797241822584407,-11.105064392089844,-0.3617008626461029
0,0,-0.5971095883411914,-1.804770588874817,-0.5744808614253998
0,0,-0.8840966873772793,-3.803867816925049,-0.3145236074924469
0,0,-0.005965286981704594,-0.08974304050207138,-7.504008681280538e-05
0,0,-0.029954141266597033,-0.10391648858785629,-0.00941021703161482
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-0.05362149129697271,-0.7632614970207214,-3.604564335546456e-05
0,0,-0.018960815363193433,-0.26672694087028503,-1.69989543792326e-05
0,0,-0.2505862832323625,-1.6273126602172852,-0.021632465533912182
0,0,-0.025362769482208024,-0.3086671531200409,-0.0012436846736818552
0,0,-0.02721955018976587,-0.20112864673137665,-0.003968678414821625
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
0,0,-8.04267857787977e-06,-6.157403549877927e-05,-1.3381200005824212e-06
